	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-26	AAPL	170.57	2018-01-19	177.121	147.61	164.014	Flat	2018-02-16	186.296	155.164	175.995	Flat
1	2017-12-26	AKAO	11.14	2018-01-19	14.179	10.185	13.467	Up	2018-02-16	15.25	9.25	13.536	Up
2	2017-12-26	AMBA	59.89	2018-01-19	63.771	50.45	60.238	Up	2018-02-16	67.706	45.797	60.513	Up
3	2017-12-26	AMCN	1.71	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	0.0	2.5	Up
4	2017-12-26	AMD	10.46	2018-01-19	12.89	9.682	11.764	Flat	2018-02-16	12.153	9.743	10.26	Down
5	2017-12-26	APRN	4.14	2018-01-19	5.996	4.097	4.512	Down	2018-02-16	5.081	3.455	4.263	Flat
6	2017-12-26	ATHM	64.16	2018-01-19	67.665	58.264	64.952	Up	2018-02-16	70.848		70.848	Flat
7	2017-12-26	ATVI	63.45	2018-01-19	64.752	48.354	58.765	Flat	2018-02-16	70.648	54.886	64.169	Flat
8	2017-12-26	BA	295.36	2018-01-19	299.694	207.245	245.53	Flat	2018-02-16	300.575	270.418	292.105	Up
9	2017-12-26	BABA	172.33	2018-01-19	182.857	159.338	174.633	Flat	2018-02-16	191.345	160.244	183.021	Up
10	2017-12-26	BBY	68.02	2018-01-19	68.572	52.584	57.36	Down	2018-02-16	73.858	63.845	72.101	Up
11	2017-12-26	BIDU	237.83	2018-01-19	254.965	193.722	229.157	Flat	2018-02-16	269.576	213.754	250.539	Flat
12	2017-12-26	CTRP	44.3	2018-01-19	51.213	43.504	47.019	Flat	2018-02-16	48.242	42.211	44.025	Down
13	2017-12-26	DDD	9.15	2018-01-19	12.041	9.162	10.244	Flat	2018-02-16	11.596	8.823	9.408	Down
14	2017-12-26	DFS	77.26	2018-01-19	77.787	41.648	67.564	Up	2018-02-16	79.966	73.8	77.21	Flat
15	2017-12-26	DLB	61.87	2018-01-19	63.176	57.875	62.725	Up	2018-02-16	62.583	0.0	62.583	Up
16	2017-12-26	EFX	118.98	2018-01-19	124.282	82.482	98.021	Flat	2018-02-16	124.242	105.862	122.623	Up
17	2017-12-26	FB	175.99	2018-01-19	185.262	155.825	176.988	Up	2018-02-16	189.525	161.846	182.002	Up
18	2017-12-26	FIT	5.97	2018-01-19	8.258	4.623	6.191	Flat	2018-02-16	7.265	5.575	6.707	Flat
19	2017-12-26	FL	48.55	2018-01-19	53.131	40.95	48.618	Flat	2018-02-16	49.762	40.723	46.826	Up
20	2017-12-26	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2017-12-26	GLUU	3.64	2018-01-19	4.348	3.165	4.07	Up	2018-02-16	4.466	3.247	3.465	Down
22	2017-12-26	GME	18.51	2018-01-19	21.798	17.854	18.613	Down	2018-02-16	19.672	16.53	17.244	Down
23	2017-12-26	GOOG	1056.74	2018-01-19	1096.744	880.02	1035.788	Up	2018-02-16	1103.682	986.774	1050.77	Flat
24	2017-12-26	GPRO	7.85	2018-01-19	12.162	6.749	8.558	Flat	2018-02-16	9.901	7.024	9.084	Up
25	2017-12-26	GRMN	59.27	2018-01-19	61.267	43.833	55.437	Flat	2018-02-16	62.632	56.704	60.952	Up
26	2017-12-26	GRPN	5.2	2018-01-19	5.667	3.779	5.301	Up	2018-02-16	6.727	4.651	5.385	Flat
27	2017-12-26	GRUB	72.22	2018-01-19	71.536	55.328	70.481	Up	2018-02-16	77.417	62.729	69.405	Flat
28	2017-12-26	INTL	42.0	2018-01-19	44.007	38.709	42.025	Flat	2018-02-16	45.4	35.0	38.467	Flat
29	2017-12-26	JD	42.14	2018-01-19	44.571	37.973	42.886	Up	2018-02-16	45.523	39.485	44.259	Up
30	2017-12-26	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
31	2017-12-26	LC	4.21	2018-01-19	6.587	3.741	5.201	Flat	2018-02-16	4.642	3.791	4.405	Up
32	2017-12-26	LOGI	33.65	2018-01-19	35.765	31.563	33.861	Flat	2018-02-16	36.763	29.906	30.747	Down
33	2017-12-26	LSCC	5.76	2018-01-19	7.422	0.0	7.422	Up	2018-02-16		0.0		Flat
34	2017-12-26	LUV	65.98	2018-01-19	66.729	54.542	65.171	Up	2018-02-16	68.016	61.733	64.587	Flat
35	2017-12-26	M	26.85	2018-01-19	29.008	22.81	25.716	Flat	2018-02-16	28.952	22.933	26.601	Flat
36	2017-12-26	MOMO	25.23	2018-01-19	39.632	24.811	32.95	Flat	2018-02-16	29.799	21.187	25.765	Flat
37	2017-12-26	MRVL	21.84	2018-01-19	22.29	15.529	20.552	Up	2018-02-16	24.24	19.998	22.991	Up
38	2017-12-26	MSFT	85.4	2018-01-19	86.685	74.358	81.163	Flat	2018-02-16	88.401	74.661	84.593	Up
