	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2018-01-11	AAPL	175.28	2018-01-19	178.639	148.373	164.989	Flat	2018-02-16	186.353	156.371	176.249	Flat
1	2018-01-11	AKAO	12.42	2018-01-19	12.748	9.925	11.864	Up	2018-02-16	13.546	9.941	11.806	Flat
2	2018-01-11	AMBA	54.67	2018-01-19	59.886	50.809	57.201	Up	2018-02-16	72.06	49.825	66.95	Up
3	2018-01-11	AMCN	1.21	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	1.4	1.84	Flat
4	2018-01-11	AMD	12.14	2018-01-19	13.229	10.668	12.268	Flat	2018-02-16	13.249	10.857	11.536	Down
5	2018-01-11	APRN	3.53	2018-01-19	7.935	3.606	5.34	Flat	2018-02-16	4.5	3.192	4.037	Flat
6	2018-01-11	ATHM	76.89	2018-01-19	77.265	62.761	73.258	Up	2018-02-16	82.24	69.252	78.964	Up
7	2018-01-11	ATVI	69.24	2018-01-19	69.189	55.156	65.271	Up	2018-02-16	71.621	57.571	66.688	Flat
8	2018-01-11	BA	328.12	2018-01-19	329.222	258.438	294.669	Flat	2018-02-16	332.516	258.724	298.198	Flat
9	2018-01-11	BABA	188.75	2018-01-19	190.692	168.416	183.473	Up	2018-02-16	195.947	178.296	189.785	Flat
10	2018-01-11	BBY	71.71	2018-01-19	71.661	51.338	63.48	Flat	2018-02-16	73.192	66.634	69.977	Flat
11	2018-01-11	BIDU	250.22	2018-01-19	257.539	200.049	232.786	Flat	2018-02-16	273.373	216.9	246.522	Flat
12	2018-01-11	CTRP	47.71	2018-01-19	50.87	44.922	47.527	Flat	2018-02-16	48.68	44.868	48.393	Up
13	2018-01-11	DDD	10.3	2018-01-19	12.172	10.006	10.796	Flat	2018-02-16	11.479	9.622	10.197	Down
14	2018-01-11	DFS	80.36	2018-01-19	80.216	45.925	68.431	Flat	2018-02-16	81.942	76.027	79.81	Flat
15	2018-01-11	DLB	64.29	2018-01-19	63.994	59.174	63.114	Up	2018-02-16	64.052	60.045	63.464	Up
16	2018-01-11	EFX	121.49	2018-01-19	126.271	81.892	98.659	Flat	2018-02-16	126.006	113.594	122.084	Up
17	2018-01-11	FB	187.77	2018-01-19	192.901	152.86	181.491	Up	2018-02-16	194.601	167.281	186.121	Up
18	2018-01-11	FIT	5.72	2018-01-19	8.436	4.571	5.749	Down	2018-02-16	7.518	5.384	6.816	Up
19	2018-01-11	FL	46.3	2018-01-19	51.251	40.462	46.786	Flat	2018-02-16	49.45	40.837	46.512	Flat
20	2018-01-11	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2018-01-11	GLUU	3.8	2018-01-19	3.879	3.266	3.663	Flat	2018-02-16	4.146	3.356	3.568	Down
22	2018-01-11	GME	19.96	2018-01-19	21.152	19.063	19.559	Down	2018-02-16	20.649	16.642	18.344	Flat
23	2018-01-11	GOOG	1105.52	2018-01-19	1130.102	918.28	1070.787	Up	2018-02-16	1160.283	983.15	1103.083	Up
24	2018-01-11	GPRO	6.15	2018-01-19	12.383	5.581	7.104	Down	2018-02-16	8.867	6.262	7.17	Flat
25	2018-01-11	GRMN	61.42	2018-01-19	62.107	46.313	56.593	Flat	2018-02-16	62.869	57.866	61.131	Flat
26	2018-01-11	GRPN	5.25	2018-01-19	5.725	3.914	5.444	Up	2018-02-16	6.016	4.731	5.145	Down
27	2018-01-11	GRUB	68.22	2018-01-19	68.153	55.627	66.844	Up	2018-02-16	73.232	63.428	68.694	Flat
28	2018-01-11	INTC	43.41	2018-01-19	44.843	40.67	42.942	Flat	2018-02-16	46.449	40.3	43.633	Flat
29	2018-01-11	INTL	43.23	2018-01-19	44.251	36.531	40.669	Flat	2018-02-16	44.847	38.5	42.329	Flat
30	2018-01-11	JD	46.61	2018-01-19	46.65	38.804	44.24	Up	2018-02-16	48.617	44.584	46.894	Flat
31	2018-01-11	JPM	110.84	2018-01-19	112.876	87.647	101.262	Flat	2018-02-16	118.11	103.199	111.058	Flat
32	2018-01-11	JRJC	2.93	2018-01-19	4.706	2.333	4.469	Up	2018-02-16	4.099	2.75	3.978	Up
33	2018-01-11	JWN	50.09	2018-01-19	50.868	43.142	46.437	Flat	2018-02-16	52.138	46.152	51.578	Up
34	2018-01-11	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
35	2018-01-11	LC	4.33	2018-01-19	5.955	3.848	5.18	Flat	2018-02-16	4.635	3.854	4.448	Up
36	2018-01-11	LOGI	35.01	2018-01-19	35.757	33.483	35.176	Up	2018-02-16	36.775	31.368	32.49	Down
37	2018-01-11	LSCC	6.17	2018-01-19	7.424	0.0	7.424	Up	2018-02-16	9.618	0.0	9.618	Up
38	2018-01-11	LUV	64.84	2018-01-19	65.573	57.251	64.135	Up	2018-02-16	67.117	59.654	63.815	Flat
39	2018-01-11	M	26.3	2018-01-19	27.613	20.987	23.195	Flat	2018-02-16	28.339	23.785	26.415	Flat
40	2018-01-11	MOMO	26.87	2018-01-19	38.756	25.959	35.069	Up	2018-02-16	29.868	23.375	27.334	Flat
41	2018-01-11	MRVL	23.15	2018-01-19	23.511	15.652	19.739	Flat	2018-02-16	24.188	20.39	22.735	Flat
42	2018-01-11	MSFT	88.08	2018-01-19	88.376	74.274	81.579	Flat	2018-02-16	90.013	78.533	86.47	Up
