	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-11-28	AAPL	173.625	2017-12-15	182.046	156.982	173.704	Flat	2018-01-19	179.931	138.259	163.804	Flat
1	2017-11-28	AMBA	56.495	2017-12-15	61.926	48.04	55.046	Flat	2018-01-19	69.272	45.629	65.509	Up
2	2017-11-28	AMCN	2.15	2017-12-15	3.393	2.101	3.355	Up	2018-01-19	2.65	0.0	2.65	Up
3	2017-11-28	AMD	11.27	2017-12-15	12.544	10.517	11.784	Flat	2018-01-19	13.576	9.44	12.311	Up
4	2017-11-28	ATHM	59.645	2017-12-15	62.447	51.745	53.695	Down	2018-01-19	69.308	56.283	66.376	Up
5	2017-11-28	ATVI	66.17	2017-12-15	67.827	60.676	64.931	Flat	2018-01-19	67.642	49.7	62.307	Up
6	2017-11-28	BABA	187.84	2017-12-15	196.027	175.541	187.425	Flat	2018-01-19	198.821	135.225	170.525	Flat
7	2017-11-28	BIDU	245.735	2017-12-15	263.793	209.252	239.504	Flat	2018-01-19	264.98	197.521	241.076	Flat
8	2017-11-28	CTRP	46.61	2017-12-15	54.896	46.628	49.832	Flat	2018-01-19	57.021	44.298	47.439	Down
9	2017-11-28	FB	183.24	2017-12-15	190.407	155.952	174.963	Flat	2018-01-19	198.197	138.666	175.446	Flat
10	2017-11-28	FIT	6.65	2017-12-15	7.157	6.121	6.815	Flat	2018-01-19	10.574	4.398	7.575	Flat
11	2017-11-28	GME	18.385	2017-12-15	18.737	16.328	17.579	Flat	2018-01-19	22.203	17.309	18.573	Down
12	2017-11-28	GOOG	1052.81	2017-12-15	1166.388	943.739	1077.881	Flat	2018-01-19	1091.924	731.961	978.794	Up
13	2017-11-28	GPRO	8.695	2017-12-15	10.465	7.702	10.106	Up	2018-01-19	16.581	6.282	9.091	Down
14	2017-11-28	GRMN	62.395	2017-12-15	64.799	58.153	64.017	Up	2018-01-19	63.039	37.933	58.529	Up
15	2017-11-28	GRPN	5.82	2017-12-15	5.992	4.982	5.787	Up	2018-01-19	5.877	3.967	5.322	Up
16	2017-11-28	INTL	43.73	2017-12-15	45.031	39.955	40.019	Down	2018-01-19	43.672	35.414	41.491	Up
17	2017-11-28	JD	38.63	2017-12-15	41.239	37.274	39.472	Flat	2018-01-19	45.316	35.751	41.331	Flat
18	2017-11-28	LC	4.21	2017-12-15	4.434	4.278	4.358	Flat	2018-01-19	7.331	4.021	5.956	Flat
19	2017-11-28	LSCC	6.35	2017-12-15	7.291	5.573	7.061	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-11-28	MOMO	26.15	2017-12-15	31.829	25.769	29.348	Flat	2018-01-19	36.929	25.951	32.005	Flat
21	2017-11-28	MRVL	23.555	2017-12-15	24.013	20.779	22.99	Up	2018-01-19	23.481	14.201	21.16	Up
22	2017-11-28	MSFT	84.54	2017-12-15	85.5	80.409	82.885	Flat	2018-01-19	86.222	64.86	77.002	Flat
23	2017-11-28	NFLX	196.845	2017-12-15	206.312	169.893	193.664	Flat	2018-01-19	209.603	132.675	169.856	Flat
24	2017-11-28	NKE	59.07	2017-12-15	59.986	54.926	58.193	Flat	2018-01-19	62.085	50.777	55.736	Flat
25	2017-11-28	NQ	4.295	2017-12-15	4.476	3.498	4.43	Up	2018-01-19	4.654	2.85	4.312	Up
26	2017-11-28	NTES	331.54	2017-12-15	381.357	284.984	331.914	Flat	2018-01-19	378.383	249.87	337.308	Up
27	2017-11-28	NVDA	211.625	2017-12-15	224.075	169.167	194.643	Flat	2018-01-19	221.574	127.502	179.238	Flat
