	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2018-01-09	AAPL	174.33	2018-01-19	177.961	147.559	163.518	Flat	2018-02-16	187.088	157.665	176.766	Flat
1	2018-01-09	AKAO	11.15	2018-01-19	12.487	9.721	11.599	Up	2018-02-16	13.079	9.552	11.297	Flat
2	2018-01-09	AMBA	60.21	2018-01-19	67.189	51.136	63.237	Up	2018-02-16	73.639	51.859	69.797	Up
3	2018-01-09	AMCN	1.19	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	1.4	1.84	Flat
4	2018-01-09	AMD	11.82	2018-01-19	13.054	11.176	12.377	Flat	2018-02-16	12.683	10.744	11.278	Down
5	2018-01-09	APRN	3.48	2018-01-19	6.408	3.724	4.298	Down	2018-02-16	4.572	3.351	4.234	Up
6	2018-01-09	ATHM	79.4	2018-01-19	77.923	61.703	72.771	Up	2018-02-16	82.059	64.459	79.476	Up
7	2018-01-09	ATVI	66.19	2018-01-19	66.583	54.885	63.217	Up	2018-02-16	69.696	56.425	65.065	Flat
8	2018-01-09	BA	318.43	2018-01-19	319.423	258.281	288.589	Flat	2018-02-16	323.841	272.382	304.401	Flat
9	2018-01-09	BABA	190.8	2018-01-19	193.081	166.49	183.521	Flat	2018-02-16	198.268	173.918	189.329	Flat
10	2018-01-09	BBY	69.78	2018-01-19	69.954	51.308	57.965	Flat	2018-02-16	72.093	65.878	69.151	Flat
11	2018-01-09	BIDU	254.73	2018-01-19	262.124	198.306	233.174	Flat	2018-02-16	279.339	212.587	249.158	Flat
12	2018-01-09	CTRP	47.67	2018-01-19	51.8	43.676	48.605	Flat	2018-02-16	48.782	43.675	48.239	Up
13	2018-01-09	DDD	9.45	2018-01-19	11.966	9.319	10.251	Flat	2018-02-16	12.005	8.988	10.015	Flat
14	2018-01-09	DFS	78.24	2018-01-19	78.656	49.239	66.756	Flat	2018-02-16	80.925	75.549	79.019	Flat
15	2018-01-09	DLB	62.72	2018-01-19	63.49	59.174	62.721	Up	2018-02-16	62.395	61.2	62.192	Up
16	2018-01-09	EFX	122.25	2018-01-19	125.489	84.558	98.411	Flat	2018-02-16	125.867	113.661	121.867	Up
17	2018-01-09	FB	187.87	2018-01-19	194.054	150.181	180.188	Up	2018-02-16	194.15	170.006	186.786	Up
18	2018-01-09	FIT	5.66	2018-01-19	8.254	4.655	6.107	Flat	2018-02-16	7.521	5.371	6.822	Up
19	2018-01-09	FL	46.0	2018-01-19	50.994	40.088	45.96	Flat	2018-02-16	49.899	40.833	46.86	Flat
20	2018-01-09	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2018-01-09	GLUU	3.62	2018-01-19	3.811	3.202	3.598	Flat	2018-02-16	4.051	3.332	3.806	Flat
22	2018-01-09	GME	19.55	2018-01-19	21.211	18.404	18.948	Down	2018-02-16	20.364	16.725	18.206	Flat
23	2018-01-09	GOOG	1106.26	2018-01-19	1130.223	900.196	1072.367	Up	2018-02-16	1159.428	992.878	1119.149	Up
24	2018-01-09	GPRO	6.17	2018-01-19	11.287	5.85	7.815	Flat	2018-02-16	7.741	5.868	6.219	Down
25	2018-01-09	GRMN	59.85	2018-01-19	61.224	46.081	55.946	Flat	2018-02-16	61.927	57.432	60.41	Flat
26	2018-01-09	GRPN	5.08	2018-01-19	5.788	3.771	5.424	Up	2018-02-16	6.415	4.648	5.386	Flat
27	2018-01-09	GRUB	69.16	2018-01-19	69.377	57.576	68.11	Up	2018-02-16	76.348	62.9	68.923	Flat
28	2018-01-09	INTC	43.62	2018-01-19	45.477	41.53	43.78	Flat	2018-02-16	46.596	40.948	44.511	Flat
29	2018-01-09	INTL	42.54	2018-01-19	44.257	36.58	40.709	Flat	2018-02-16	44.513	37.433	42.546	Up
30	2018-01-09	JD	46.13	2018-01-19	46.317	39.573	44.356	Up	2018-02-16	47.473	43.572	45.834	Flat
31	2018-01-09	JRJC	2.85	2018-01-19	4.718	2.333	4.48	Up	2018-02-16	4.099	2.0	4.05	Up
32	2018-01-09	JWN	47.89	2018-01-19	51.772	42.523	46.909	Flat	2018-02-16	51.31	43.953	50.156	Up
33	2018-01-09	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
34	2018-01-09	LC	3.99	2018-01-19	6.669	3.714	5.136	Flat	2018-02-16	4.499	3.803	4.309	Up
35	2018-01-09	LOGI	34.79	2018-01-19	35.714	33.323	35.134	Up	2018-02-16	36.725	30.379	31.847	Down
36	2018-01-09	LSCC	6.04	2018-01-19	7.424	0.0	7.424	Up	2018-02-16	9.618	0.0	9.618	Up
37	2018-01-09	LUV	62.38	2018-01-19	64.116	56.435	62.8	Up	2018-02-16	65.786	58.434	63.125	Flat
38	2018-01-09	M	24.69	2018-01-19	25.886	21.786	23.097	Down	2018-02-16	27.702	22.272	25.366	Flat
39	2018-01-09	MOMO	27.2	2018-01-19	38.888	25.089	33.979	Flat	2018-02-16	30.114	23.36	27.754	Flat
40	2018-01-09	MRVL	23.15	2018-01-19	23.495	15.638	19.749	Flat	2018-02-16	24.291	20.372	22.83	Flat
41	2018-01-09	MSFT	88.22	2018-01-19	88.604	74.004	81.235	Flat	2018-02-16	89.938	80.508	88.046	Up
42	2018-01-09	NFLX	209.31	2018-01-19	212.075	168.964	197.332	Flat	2018-02-16	221.083	161.657	177.602	Down
43	2018-01-09	NKE	64.09	2018-01-19	65.675	56.815	61.476	Flat	2018-02-16	66.932	61.48	64.785	Flat
44	2018-01-09	NQ	3.98	2018-01-19	4.535	2.976	4.204	Up	2018-02-16	4.414	3.82	4.121	Flat
45	2018-01-09	NTES	339.05	2018-01-19	366.911	282.09	328.407	Flat	2018-02-16	370.861	299.285	339.018	Flat
46	2018-01-09	NVDA	221.94	2018-01-19	224.878	180.305	206.609	Flat	2018-02-16	243.864	194.013	226.767	Flat
47	2018-01-09	PSTG	16.43	2018-01-19	17.118	14.841	15.205	Down	2018-02-16	17.225	15.478	16.95	Up
48	2018-01-09	PYPL	79.19	2018-01-19	79.654	59.207	71.811	Flat	2018-02-16	81.914	71.642	78.171	Flat
49	2018-01-09	QCOM	65.27	2018-01-19	67.901	51.589	60.206	Flat	2018-02-16	71.206	63.335	68.554	Flat
