	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-11-30	AAPL	170.075	2017-12-15	180.781	155.246	170.916	Flat	2018-01-19	179.935	138.195	162.465	Flat
1	2017-11-30	AMBA	54.815	2017-12-15	61.671	48.008	55.172	Flat	2018-01-19	68.103	46.276	64.093	Up
2	2017-11-30	AMCN	2.08	2017-12-15	5.102	2.101	4.838	Up	2018-01-19	2.65	0.0	2.65	Up
3	2017-11-30	AMD	10.895	2017-12-15	12.389	10.304	11.565	Flat	2018-01-19	13.87	9.171	12.65	Up
4	2017-11-30	ATHM	55.245	2017-12-15	63.557	53.753	60.553	Up	2018-01-19	61.806	54.367	58.491	Flat
5	2017-11-30	ATVI	61.795	2017-12-15	66.072	59.914	63.984	Flat	2018-01-19	64.955	48.149	58.571	Flat
6	2017-11-30	BABA	178.06	2017-12-15	190.329	165.137	181.535	Flat	2018-01-19	192.04	131.129	166.194	Flat
7	2017-11-30	BIDU	237.09	2017-12-15	262.263	205.643	236.608	Flat	2018-01-19	259.553	193.496	231.697	Flat
8	2017-11-30	CTRP	46.67	2017-12-15	52.82	46.194	49.902	Flat	2018-01-19	52.137	44.588	47.896	Flat
9	2017-11-30	FB	176.735	2017-12-15	185.338	155.486	171.907	Flat	2018-01-19	189.299	141.886	174.241	Up
10	2017-11-30	FIT	6.835	2017-12-15	7.248	6.143	6.921	Up	2018-01-19	8.799	4.415	6.381	Flat
11	2017-11-30	GME	19.16	2017-12-15	19.761	16.637	17.751	Flat	2018-01-19	22.643	18.293	20.865	Flat
12	2017-11-30	GOOG	1021.745	2017-12-15	1180.211	937.856	1071.238	Flat	2018-01-19	1094.666	774.767	965.489	Flat
13	2017-11-30	GPRO	8.59	2017-12-15	9.899	8.55	9.458	Up	2018-01-19	13.81	6.699	9.44	Flat
14	2017-11-30	GRMN	62.4	2017-12-15	64.288	59.219	63.118	Up	2018-01-19	63.056	36.257	59.079	Up
15	2017-11-30	GRPN	5.71	2017-12-15	6.092	4.987	5.887	Up	2018-01-19	5.77	4.101	5.322	Up
16	2017-11-30	INTL	44.335	2017-12-15	45.295	39.955	40.058	Down	2018-01-19	43.672	36.464	41.606	Up
17	2017-11-30	JD	37.56	2017-12-15	41.873	36.586	39.76	Flat	2018-01-19	42.772	35.504	40.249	Flat
18	2017-11-30	LC	4.48	2017-12-15	5.797	3.9	5.741	Up	2018-01-19	6.385	3.999	5.694	Up
19	2017-11-30	LSCC	5.865	2017-12-15	7.182	5.573	6.969	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-11-30	MOMO	24.505	2017-12-15	33.34	24.571	30.195	Flat	2018-01-19	34.088	23.66	29.583	Flat
21	2017-11-30	MRVL	22.55	2017-12-15	23.318	21.592	23.016	Up	2018-01-19	22.422	14.083	20.389	Up
22	2017-11-30	MSFT	83.93	2017-12-15	85.029	77.887	80.944	Flat	2018-01-19	86.14	60.993	72.084	Flat
23	2017-11-30	NFLX	188.88	2017-12-15	200.112	170.306	190.718	Up	2018-01-19	205.454	130.321	165.609	Flat
24	2017-11-30	NKE	60.735	2017-12-15	61.479	55.47	59.691	Up	2018-01-19	62.855	51.499	56.671	Flat
25	2017-11-30	NQ	4.175	2017-12-15	4.536	3.673	4.441	Up	2018-01-19	4.728	2.908	4.207	Up
26	2017-11-30	NTES	322.125	2017-12-15	375.165	285.003	325.272	Flat	2018-01-19	367.018	249.578	298.357	Flat
27	2017-11-30	NVDA	199.665	2017-12-15	215.759	166.9	186.69	Flat	2018-01-19	212.486	148.487	185.535	Flat
28	2017-11-30	PSTG	18.19	2017-12-15	18.898	17.617	18.611	Up	2018-01-19	19.066	11.636	18.07	Up
29	2017-11-30	PYPL	74.62	2017-12-15	78.549	71.468	75.214	Flat	2018-01-19	76.769	60.196	70.867	Flat
30	2017-11-30	QCOM	66.41	2017-12-15	70.108	60.775	68.288	Up	2018-01-19	70.534	52.049	63.078	Flat
31	2017-11-30	QD	14.25	2017-12-15	18.145	12.159	14.191	Flat	2018-01-19	16.528	11.874	14.143	Flat
32	2017-11-30	QIWI	15.445	2017-12-15	18.691	15.003	16.709	Flat	2018-01-19	16.034		16.034	Flat
33	2017-11-30	RACE	108.35	2017-12-15	118.487	96.92	105.982	Flat	2018-01-19	118.277	90.523	106.237	Flat
34	2017-11-30	RENN	9.7	2017-12-15	10.434	9.366	10.338	Up	2018-01-19	10.882	7.722	10.549	Up
35	2017-11-30	SFUN	4.545	2017-12-15	4.653	4.183	4.489	Flat	2018-01-19	5.958	4.26	5.708	Up
36	2017-11-30	SINA	99.57	2017-12-15	120.458	93.7	109.972	Flat	2018-01-19	122.571	79.896	114.918	Up
37	2017-11-30	SNAP	13.68	2017-12-15	15.395	13.144	13.979	Flat	2018-01-19	17.213	12.137	13.871	Flat
38	2017-11-30	SQ	39.81	2017-12-15	43.878	35.626	40.014	Flat	2018-01-19	43.486	31.844	40.172	Up
39	2017-11-30	TSLA	307.62	2017-12-15	367.591	277.037	315.22	Flat	2018-01-19	359.682	208.364	275.024	Flat
