	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-01	AAPL	170.085	2017-12-15	178.074	155.847	168.821	Flat	2018-01-19	179.393	141.009	161.254	Flat
1	2017-12-01	AMBA	61.99	2017-12-15	64.405	50.114	57.951	Flat	2018-01-19	70.23	48.682	66.27	Up
2	2017-12-01	AMCN	2.065	2017-12-15	5.102	2.101	4.838	Up	2018-01-19	2.65	0.0	2.65	Up
3	2017-12-01	AMD	10.75	2017-12-15	12.381	10.294	11.521	Flat	2018-01-19	13.612	9.135	12.378	Up
4	2017-12-01	ATHM	54.485	2017-12-15	63.563	54.694	61.112	Up	2018-01-19	65.405	48.481	60.912	Up
5	2017-12-01	ATVI	61.7	2017-12-15	65.938	60.275	64.152	Up	2018-01-19	64.756	48.135	58.584	Flat
6	2017-12-01	BABA	176.8	2017-12-15	188.9	164.838	179.741	Flat	2018-01-19	189.551	131.381	167.458	Flat
7	2017-12-01	BIDU	235.575	2017-12-15	263.448	205.673	238.479	Flat	2018-01-19	261.951	202.116	242.265	Up
8	2017-12-01	CTRP	46.23	2017-12-15	54.117	46.306	49.938	Flat	2018-01-19	53.604	44.435	48.693	Flat
9	2017-12-01	FB	174.91	2017-12-15	185.311	155.221	171.303	Flat	2018-01-19	195.402	149.489	182.696	Up
10	2017-12-01	FIT	6.82	2017-12-15	7.271	6.168	6.952	Up	2018-01-19	10.621	4.43	7.037	Flat
11	2017-12-01	GME	18.82	2017-12-15	19.692	17.995	18.667	Flat	2018-01-19	22.183	17.899	19.11	Down
12	2017-12-01	GOOG	1012.255	2017-12-15	1159.936	932.278	1077.014	Flat	2018-01-19	1087.009	797.133	975.578	Flat
13	2017-12-01	GPRO	8.585	2017-12-15	10.578	8.563	9.631	Flat	2018-01-19	13.62	6.383	8.989	Flat
14	2017-12-01	GRMN	61.345	2017-12-15	64.155	58.075	63.134	Up	2018-01-19	62.11	41.42	57.401	Up
15	2017-12-01	GRPN	5.615	2017-12-15	6.068	5.126	5.916	Up	2018-01-19	5.965	4.1	5.481	Up
16	2017-12-01	INTL	42.965	2017-12-15	45.24	39.955	40.057	Down	2018-01-19	43.143	29.625	41.169	Up
17	2017-12-01	JD	37.11	2017-12-15	40.959	36.551	38.759	Flat	2018-01-19	43.575	35.915	40.406	Flat
18	2017-12-01	LC	4.28	2017-12-15	5.739	4.276	5.581	Up	2018-01-19	6.715	4.072	5.685	Flat
19	2017-12-01	LSCC	5.835	2017-12-15	7.159	5.573	6.949	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-12-01	MOMO	23.305	2017-12-15	29.491	23.891	27.074	Flat	2018-01-19	33.743	23.008	29.237	Flat
21	2017-12-01	MRVL	21.985	2017-12-15	22.887	21.353	22.539	Up	2018-01-19	23.201	14.157	18.601	Flat
22	2017-12-01	MSFT	84.015	2017-12-15	85.265	78.958	82.044	Flat	2018-01-19	86.356	63.611	74.437	Flat
23	2017-12-01	NFLX	187.4	2017-12-15	198.482	170.81	190.453	Up	2018-01-19	201.167	126.321	162.385	Flat
24	2017-12-01	NKE	59.835	2017-12-15	61.199	55.278	59.484	Up	2018-01-19	61.977	51.003	55.71	Flat
25	2017-12-01	NQ	4.16	2017-12-15	4.849	3.738	4.622	Up	2018-01-19	4.906	2.864	4.226	Flat
26	2017-12-01	NTES	323.48	2017-12-15	379.65	290.705	332.913	Flat	2018-01-19	371.589	248.962	313.154	Flat
27	2017-12-01	NVDA	196.3	2017-12-15	213.819	169.27	186.819	Flat	2018-01-19	212.567	140.922	177.696	Flat
28	2017-12-01	PSTG	17.535	2017-12-15	18.26	16.92	17.963	Up	2018-01-19	18.267	11.563	17.421	Up
29	2017-12-01	PYPL	75.35	2017-12-15	77.955	71.311	75.227	Flat	2018-01-19	76.483	53.854	66.309	Flat
30	2017-12-01	QCOM	65.36	2017-12-15	69.463	61.363	67.321	Up	2018-01-19	69.414	55.479	63.632	Flat
31	2017-12-01	QD	13.81	2017-12-15	16.71	12.364	13.49	Down	2018-01-19	16.468	11.64	14.26	Flat
32	2017-12-01	QIWI	14.565	2017-12-15	17.344	14.285	16.06	Flat	2018-01-19	16.021		16.021	Flat
33	2017-12-01	RACE	107.105	2017-12-15	119.115	95.556	108.519	Flat	2018-01-19	117.17	92.405	106.888	Flat
34	2017-12-01	RENN	9.885	2017-12-15	10.568	9.404	10.388	Up	2018-01-19	10.983	7.728	10.674	Up
35	2017-12-01	SFUN	4.495	2017-12-15	4.651	4.183	4.487	Flat	2018-01-19	5.939	4.26	5.692	Up
36	2017-12-01	SINA	97.16	2017-12-15	120.635	91.102	110.058	Flat	2018-01-19	123.416	76.95	114.073	Up
37	2017-12-01	SNAP	13.62	2017-12-15	15.104	13.025	13.692	Down	2018-01-19	17.723	12.657	14.485	Flat
38	2017-12-01	SQ	38.135	2017-12-15	43.794	35.489	39.579	Flat	2018-01-19	43.631	31.308	38.987	Flat
39	2017-12-01	TSLA	307.685	2017-12-15	361.985	280.593	312.794	Flat	2018-01-19	370.042	212.801	285.077	Flat
40	2017-12-01	TWTR	20.55	2017-12-15	22.041	19.255	21.485	Up	2018-01-19	24.613	15.562	21.418	Flat
41	2017-12-01	VIPS	8.405	2017-12-15	9.392	8.23	9.074	Up	2018-01-19	10.04	5.615	7.869	Flat
42	2017-12-01	VRX	17.245	2017-12-15	17.709	14.816	17.332	Up	2018-01-19	19.563	13.42	16.564	Flat
43	2017-12-01	WB	106.855	2017-12-15	116.196	97.665	105.818	Flat	2018-01-19	116.564	65.716	95.366	Flat
44	2017-12-01	XLNX	68.22	2017-12-15	73.931	64.294	69.467	Flat	2018-01-19	73.89	58.191	68.414	Flat
45	2017-12-01	YELP	43.525	2017-12-15	46.406	42.654	44.096	Flat	2018-01-19	47.217	29.158	41.39	Up
46	2017-12-01	ZTO	15.955	2017-12-15	19.086	15.547	18.594	Up	2018-01-19	17.51	14.805	16.97	Up
