	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-07	AAPL	169.675	2017-12-15	182.421	159.454	174.373	Flat	2018-01-19	178.947	139.748	161.145	Flat
1	2017-12-07	AMBA	57.21	2017-12-15	61.14	52.206	55.873	Flat	2018-01-19	69.147	45.612	63.814	Up
2	2017-12-07	AMCN	2.01	2017-12-15	3.314	2.251	3.286	Up	2018-01-19	2.6		2.6	Flat
3	2017-12-07	AMD	10.07	2017-12-15	11.741	9.784	10.932	Flat	2018-01-19	12.919	9.12	11.591	Flat
4	2017-12-07	ATHM	59.0	2017-12-15	63.181	52.178	55.253	Down	2018-01-19	63.152	51.969	56.237	Flat
5	2017-12-07	ATVI	61.57	2017-12-15	64.627	59.866	62.665	Flat	2018-01-19	64.14	48.509	59.056	Up
6	2017-12-07	BABA	174.04	2017-12-15	187.904	168.724	180.347	Flat	2018-01-19	189.534	145.346	172.062	Flat
7	2017-12-07	BIDU	233.335	2017-12-15	261.038	213.38	239.85	Flat	2018-01-19	256.372	201.395	236.738	Flat
8	2017-12-07	CTRP	44.265	2017-12-15	53.369	44.396	48.892	Flat	2018-01-19	50.886	44.269	47.029	Flat
9	2017-12-07	FB	178.095	2017-12-15	185.573	159.439	173.491	Flat	2018-01-19	193.687	144.949	174.327	Flat
10	2017-12-07	FIT	6.83	2017-12-15	7.164	6.496	7.047	Up	2018-01-19	10.478	4.417	7.339	Flat
11	2017-12-07	GME	18.875	2017-12-15	19.423	18.14	18.607	Flat	2018-01-19	22.405	17.748	18.76	Down
12	2017-12-07	GOOG	1026.155	2017-12-15	1165.189	944.756	1062.894	Flat	2018-01-19	1095.859	799.011	1012.551	Up
13	2017-12-07	GPRO	7.995	2017-12-15	10.37	7.929	9.145	Flat	2018-01-19	13.141	6.681	8.934	Flat
14	2017-12-07	GRMN	61.325	2017-12-15	63.902	59.37	63.005	Up	2018-01-19	62.104	39.873	58.425	Up
15	2017-12-07	GRPN	5.78	2017-12-15	6.035	5.508	6.008	Up	2018-01-19	6.136	3.977	5.612	Up
16	2017-12-07	INTL	43.045	2017-12-15	44.711	39.955	40.038	Down	2018-01-19	42.941	29.538	40.984	Up
17	2017-12-07	JD	38.03	2017-12-15	40.639	37.336	38.997	Flat	2018-01-19	41.739	34.18	38.698	Flat
18	2017-12-07	LC	3.615	2017-12-15	5.768	3.906	5.548	Up	2018-01-19	6.406	3.511	5.043	Flat
19	2017-12-07	LSCC	5.63	2017-12-15	7.17	5.321	6.926	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-12-07	MOMO	23.935	2017-12-15	32.063	23.869	29.421	Up	2018-01-19	36.926	23.394	31.13	Flat
21	2017-12-07	MRVL	22.045	2017-12-15	22.963	21.3	22.62	Up	2018-01-19	22.321	14.792	20.423	Up
22	2017-12-07	MSFT	82.4	2017-12-15	83.632	79.673	81.407	Flat	2018-01-19	85.425	67.375	76.927	Flat
23	2017-12-07	NFLX	185.28	2017-12-15	196.78	169.489	188.427	Up	2018-01-19	204.617	132.267	163.248	Flat
24	2017-12-07	NKE	60.355	2017-12-15	61.315	56.203	59.411	Flat	2018-01-19	62.783	52.073	56.72	Flat
25	2017-12-07	NQ	4.08	2017-12-15	4.241	3.707	4.17	Up	2018-01-19	4.643	2.919	4.266	Up
26	2017-12-07	NTES	320.03	2017-12-15	362.922	290.756	322.565	Flat	2018-01-19	369.996	259.674	325.523	Flat
27	2017-12-07	NVDA	191.86	2017-12-15	210.372	175.215	192.07	Flat	2018-01-19	210.266	162.279	191.297	Flat
28	2017-12-07	PSTG	17.07	2017-12-15	18.208	15.744	17.234	Flat	2018-01-19	18.37	14.901	15.618	Down
29	2017-12-07	PYPL	73.66	2017-12-15	76.865	68.407	73.596	Flat	2018-01-19	75.562	57.061	67.722	Flat
30	2017-12-07	QCOM	65.16	2017-12-15	68.035	60.823	65.155	Flat	2018-01-19	68.811	57.598	65.778	Up
31	2017-12-07	QD	11.725	2017-12-15	18.501	11.381	14.354	Flat	2018-01-19	15.203	10.643	13.469	Flat
32	2017-12-07	QIWI	14.1	2017-12-15	17.34	14.237	15.938	Flat	2018-01-19	15.905	13.7	15.498	Up
33	2017-12-07	RACE	104.56	2017-12-15	116.701	98.381	105.069	Flat	2018-01-19	112.798	91.062	102.468	Flat
34	2017-12-07	RENN	9.52	2017-12-15	10.149	9.303	10.05	Up	2018-01-19	11.134	7.724	10.715	Up
35	2017-12-07	SFUN	4.38	2017-12-15	4.726	4.183	4.53	Flat	2018-01-19	6.541	4.26	6.064	Up
36	2017-12-07	SINA	96.655	2017-12-15	115.769	89.808	104.766	Flat	2018-01-19	121.779	83.243	113.299	Up
37	2017-12-07	SNAP	14.525	2017-12-15	17.617	13.713	15.573	Flat	2018-01-19	17.712	12.939	14.618	Flat
38	2017-12-07	SQ	38.71	2017-12-15	42.972	36.002	39.311	Flat	2018-01-19	43.274	33.28	40.126	Up
39	2017-12-07	TSLA	314.84	2017-12-15	349.104	283.357	310.59	Flat	2018-01-19	361.238	209.942	273.754	Flat
40	2017-12-07	TWTR	21.21	2017-12-15	22.26	19.795	21.889	Up	2018-01-19	23.865	16.17	21.828	Up
41	2017-12-07	VIPS	8.28	2017-12-15	9.355	8.231	9.046	Up	2018-01-19	10.458	5.027	7.475	Flat
42	2017-12-07	VRX	17.26	2017-12-15	17.924	15.487	17.279	Up	2018-01-19	23.41	13.23	18.711	Flat
