	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-29	AAPL	170.0	2018-01-19	176.646	144.849	161.953	Flat	2018-02-16	183.339	154.973	173.911	Flat
1	2017-12-29	AKAO	10.73	2018-01-19	14.068	9.539	12.975	Up	2018-02-16	14.737	9.173	13.263	Up
2	2017-12-29	AMBA	58.82	2018-01-19	63.585	49.67	59.526	Up	2018-02-16	68.475	47.036	63.256	Up
3	2017-12-29	AMCN	1.16	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	1.4	1.84	Flat
4	2017-12-29	AMD	10.41	2018-01-19	12.497	9.642	11.374	Flat	2018-02-16	11.415	9.967	10.117	Down
5	2017-12-29	APRN	4.09	2018-01-19	6.168	4.119	4.644	Down	2018-02-16	4.96	3.501	4.545	Up
6	2017-12-29	ATHM	64.87	2018-01-19	67.782	55.194	63.236	Flat	2018-02-16	70.512	56.769	67.894	Up
7	2017-12-29	ATVI	63.5	2018-01-19	65.207	52.552	60.948	Flat	2018-02-16	68.271	56.428	63.346	Flat
8	2017-12-29	BA	295.59	2018-01-19	299.518	213.377	247.666	Flat	2018-02-16	305.151	271.731	296.404	Up
9	2017-12-29	BABA	173.03	2018-01-19	182.796	142.657	165.563	Flat	2018-02-16	190.394	161.341	182.465	Up
10	2017-12-29	BBY	68.86	2018-01-19	69.469	50.266	56.697	Flat	2018-02-16	73.411	65.26	71.003	Up
11	2017-12-29	BIDU	234.14	2018-01-19	251.811	194.721	228.136	Flat	2018-02-16	275.615	212.725	254.223	Flat
12	2017-12-29	CTRP	44.03	2018-01-19	51.383	43.891	47.306	Flat	2018-02-16	47.713	42.293	44.065	Down
13	2017-12-29	DDD	8.67	2018-01-19	12.017	8.69	9.84	Flat	2018-02-16	13.163	8.708	10.177	Down
14	2017-12-29	DFS	77.39	2018-01-19	78.038	43.866	67.403	Up	2018-02-16	80.385	74.374	78.332	Flat
15	2017-12-29	DLB	62.6	2018-01-19	63.643	58.958	62.897	Up	2018-02-16	62.833	61.4	62.58	Up
16	2017-12-29	EFX	119.01	2018-01-19	124.439	86.2	101.994	Flat	2018-02-16	124.465	105.683	122.239	Up
17	2017-12-29	FB	177.04	2018-01-19	186.777	152.027	175.49	Up	2018-02-16	189.582	161.854	182.277	Up
18	2017-12-29	FIT	5.78	2018-01-19	8.235	4.568	6.122	Flat	2018-02-16	7.612	5.367	6.942	Up
19	2017-12-29	FL	47.38	2018-01-19	50.927	40.239	46.117	Flat	2018-02-16	49.399	40.891	46.446	Flat
20	2017-12-29	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2017-12-29	GLUU	3.67	2018-01-19	4.017	3.18	3.751	Up	2018-02-16	4.258	3.256	3.554	Down
22	2017-12-29	GME	18.09	2018-01-19	21.401	17.677	18.412	Down	2018-02-16	19.463	16.488	17.175	Down
23	2017-12-29	GOOG	1045.53	2018-01-19	1088.106	866.657	1011.446	Flat	2018-02-16	1137.353	972.946	1090.9	Up
24	2017-12-29	GPRO	7.42	2018-01-19	11.931	7.404	9.195	Flat	2018-02-16	9.652	6.872	9.06	Up
25	2017-12-29	GRMN	59.58	2018-01-19	61.351	42.696	55.966	Up	2018-02-16	62.291	56.879	61.062	Up
