	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-13	AAPL	172.77	2017-12-15	179.363	165.296	174.705	Flat	2018-01-19	0.0	0.0	0.0	Flat
1	2017-12-13	AKAO	10.88	2017-12-15	17.162	11.203	15.472	Up	2018-01-19	14.897	10.134	14.18	Up
2	2017-12-13	AMBA	58.795	2017-12-15	60.739	52.504	55.961	Flat	2018-01-19	68.562	47.549	65.068	Up
3	2017-12-13	AMCN	1.885	2017-12-15	3.314	2.151	3.284	Up	2018-01-19	2.6		2.6	Flat
4	2017-12-13	AMD	10.08	2017-12-15	11.095	10.014	10.586	Flat	2018-01-19	12.995	9.289	11.713	Flat
5	2017-12-13	ATHM	60.095	2017-12-15	62.637	55.89	59.048	Flat	2018-01-19	62.933	54.377	58.677	Flat
6	2017-12-13	ATVI	64.79	2017-12-15	65.706	60.91	63.84	Flat	2018-01-19	66.043	50.06	62.07	Up
7	2017-12-13	BABA	176.0	2017-12-15	182.11	170.977	177.029	Flat	2018-01-19	186.676	140.054	168.433	Flat
8	2017-12-13	BIDU	234.51	2017-12-15	253.221	211.993	232.323	Flat	2018-01-19	249.244	210.975	236.474	Flat
9	2017-12-13	CTRP	43.17	2017-12-15	53.725	44.293	48.384	Flat	2018-01-19	50.192	42.833	45.547	Flat
10	2017-12-13	DDD	9.71	2017-12-15	10.032	10.076	10.058	Flat	2018-01-19	0.0	0.0	0.0	Flat
11	2017-12-13	FB	178.205	2017-12-15	183.037	160.076	173.49	Flat	2018-01-19	187.962	146.757	174.54	Up
12	2017-12-13	FIT	7.065	2017-12-15	7.289	6.479	7.067	Up	2018-01-19	10.507	4.86	7.357	Flat
13	2017-12-13	GLUU	4.565	2017-12-15	4.72	3.012	4.195	Up	2018-01-19	4.789	3.182	4.503	Up
14	2017-12-13	GME	18.88	2017-12-15	19.234	17.991	18.383	Down	2018-01-19	22.374	18.041	19.017	Down
15	2017-12-13	GOOG	1042.525	2017-12-15	1134.659	963.804	1061.995	Flat	2018-01-19	1087.632	849.928	1007.609	Flat
16	2017-12-13	GPRO	8.085	2017-12-15	8.259	8.926	8.833	Down	2018-01-19	12.135	7.258	8.888	Flat
17	2017-12-13	GRMN	60.975	2017-12-15	63.637	59.383	62.419	Up	2018-01-19	61.64	44.861	58.045	Up
18	2017-12-13	GRPN	5.57	2017-12-15	5.797	5.395	5.654	Flat	2018-01-19	6.049	4.09	5.764	Up
19	2017-12-13	INTL	43.19	2017-12-15	45.063	39.905	40.0	Down	2018-01-19	43.808	31.317	40.344	Up
20	2017-12-13	JD	39.905	2017-12-15	41.561	38.868	40.545	Flat	2018-01-19	0.0	0.0	0.0	Flat
21	2017-12-13	LC	4.01	2017-12-15	0.0	0.0	0.0	Flat	2018-01-19	0.0	0.0	0.0	Flat
22	2017-12-13	LSCC	5.815	2017-12-15	7.175	5.384	6.937	Up	2018-01-19	7.439	0.0	7.439	Up
23	2017-12-13	MOMO	25.19	2017-12-15	0.0	0.0	0.0	Flat	2018-01-19	34.686	24.026	29.51	Flat
24	2017-12-13	MRVL	22.145	2017-12-15	22.906	20.996	22.29	Up	2018-01-19	22.101	14.743	20.295	Up
25	2017-12-13	MSFT	85.585	2017-12-15	85.887	80.471	83.088	Flat	2018-01-19	86.545	72.2	80.667	Flat
26	2017-12-13	NFLX	187.05	2017-12-15	194.326	175.306	187.988	Flat	2018-01-19	0.0	0.0	0.0	Flat
27	2017-12-13	NKE	63.24	2017-12-15	63.964	57.176	61.483	Flat	2018-01-19	65.44	53.941	59.903	Flat
28	2017-12-13	NQ	4.205	2017-12-15	4.251	3.835	4.197	Up	2018-01-19	0.0	0.0	0.0	Flat
29	2017-12-13	NTES	357.01	2017-12-15	371.239	310.546	348.841	Flat	2018-01-19	375.042	264.191	335.189	Flat
30	2017-12-13	NVDA	189.215	2017-12-15	0.0	0.0	0.0	Flat	2018-01-19	202.494	162.142	185.412	Flat
31	2017-12-13	PSTG	16.775	2017-12-15	17.681	15.598	16.773	Flat	2018-01-19	18.05	14.917	15.544	Down
32	2017-12-13	PYPL	74.595	2017-12-15	76.539	69.866	73.494	Flat	2018-01-19	76.237	53.919	67.516	Flat
33	2017-12-13	QCOM	65.13	2017-12-15	68.348	64.007	66.961	Up	2018-01-19	68.65	58.893	65.608	Up
34	2017-12-13	QD	13.945	2017-12-15	18.494	12.699	15.106	Flat	2018-01-19	15.674	11.469	13.549	Flat
35	2017-12-13	QIWI	13.96	2017-12-15	17.24	14.168	15.878	Flat	2018-01-19	0.0	0.0	0.0	Flat
36	2017-12-13	RACE	106.47	2017-12-15	111.414	98.034	105.121	Flat	2018-01-19	112.45	91.817	103.724	Flat
