	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-21	AAPL	175.01	2018-01-19	179.714	146.813	164.875	Flat	2018-02-16	186.115	156.62	177.277	Up
1	2017-12-21	AKAO	11.4	2018-01-19	12.688	10.471	12.0	Up	2018-02-16		9.45	9.45	Flat
2	2017-12-21	AMBA	59.06	2018-01-19	67.685	49.405	63.947	Up	2018-02-16	68.573	46.104	63.085	Up
3	2017-12-21	AMCN	1.73	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	0.0	2.5	Up
4	2017-12-21	AMD	10.89	2018-01-19	13.16	9.896	12.039	Flat	2018-02-16	12.695	10.008	10.745	Down
5	2017-12-21	APRN	4.04	2018-01-19	6.002	4.174	4.57	Down	2018-02-16	5.078	3.379	4.506	Flat
6	2017-12-21	ATHM	65.35	2018-01-19	68.229	54.986	63.903	Up	2018-02-16	71.796	0.0	71.796	Up
7	2017-12-21	ATVI	65.08	2018-01-19	66.094	50.504	61.2	Up	2018-02-16	71.743	54.293	67.475	Up
8	2017-12-21	BA	295.03	2018-01-19	299.14	202.478	240.108	Flat	2018-02-16	304.963	262.928	291.346	Up
9	2017-12-21	BABA	175.32	2018-01-19	184.801	144.849	168.494	Flat	2018-02-16	192.428	161.694	184.585	Up
10	2017-12-21	BBY	67.08	2018-01-19	67.877	52.104	57.039	Down	2018-02-16	73.808	62.935	72.48	Up
11	2017-12-21	BIDU	239.49	2018-01-19	253.977	191.892	225.026	Flat	2018-02-16	266.349	204.371	222.265	Down
12	2017-12-21	CTRP	44.75	2018-01-19	51.308	43.773	47.276	Flat	2018-02-16	46.376	41.708	42.343	Down
13	2017-12-21	DDD	9.93	2018-01-19	12.293	9.672	10.72	Flat	2018-02-16	12.98	9.442	10.29	Down
14	2017-12-21	DFS	76.04	2018-01-19	76.517	40.972	65.838	Up	2018-02-16	78.847	73.008	75.188	Flat
15	2017-12-21	DLB	62.21	2018-01-19	63.398	57.875	62.928	Up	2018-02-16	63.5	0.0	63.5	Up
16	2017-12-21	EFX	119.57	2018-01-19	126.266	81.726	99.906	Flat	2018-02-16	123.833	105.307	122.17	Up
17	2017-12-21	FB	177.45	2018-01-19	187.728	146.87	172.802	Flat	2018-02-16	189.937	158.902	180.451	Up
18	2017-12-21	FIT	6.06	2018-01-19	8.759	4.433	6.736	Flat	2018-02-16	7.575	5.543	6.789	Flat
19	2017-12-21	FL	47.98	2018-01-19	52.093	41.659	48.787	Up	2018-02-16	47.543	37.715	42.26	Flat
20	2017-12-21	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2017-12-21	GLUU	3.65	2018-01-19	4.36	3.228	4.165	Up	2018-02-16	4.225	3.247	3.295	Down
22	2017-12-21	GME	18.45	2018-01-19	22.177	17.798	18.719	Down	2018-02-16	20.142	16.915	17.167	Down
23	2017-12-21	GOOG	1063.63	2018-01-19	1105.533	865.365	1041.089	Up	2018-02-16	1125.556	994.634	1084.855	Up
24	2017-12-21	GPRO	8.08	2018-01-19	11.962	7.959	9.653	Flat	2018-02-16	9.648	7.026	9.302	Up
25	2017-12-21	GRMN	59.17	2018-01-19	61.273	43.767	55.435	Flat	2018-02-16	62.316	56.605	60.394	Flat
26	2017-12-21	GRPN	5.37	2018-01-19	5.761	3.952	5.332	Up	2018-02-16	6.828	4.691	5.415	Flat
27	2017-12-21	GRUB	71.44	2018-01-19	71.026	56.599	69.936	Up	2018-02-16	76.798	63.537	72.632	Up
28	2017-12-21	INTL	42.0	2018-01-19	44.065	38.668	42.032	Flat	2018-02-16	42.35		42.35	Flat
29	2017-12-21	JD	42.27	2018-01-19	44.308	36.927	41.498	Flat	2018-02-16	45.097	39.617	42.823	Flat
30	2017-12-21	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
31	2017-12-21	LC	4.11	2018-01-19	6.432	3.708	5.085	Flat	2018-02-16	4.675	3.791	4.416	Up
32	2017-12-21	LOGI	33.8	2018-01-19	35.785	31.48	33.765	Flat	2018-02-16	36.713	29.6	30.371	Down
33	2017-12-21	LSCC	5.72	2018-01-19	7.422	0.0	7.422	Up	2018-02-16	7.009	4.801	6.893	Up
34	2017-12-21	LUV	66.03	2018-01-19	66.622	49.857	63.949	Up	2018-02-16	68.06	62.191	65.601	Flat
35	2017-12-21	M	25.57	2018-01-19	27.845	20.551	22.505	Down	2018-02-16	28.255	21.751	25.393	Flat
36	2017-12-21	MOMO	25.47	2018-01-19	39.28	25.027	34.9	Up	2018-02-16	30.056	20.611	25.76	Flat
37	2017-12-21	MRVL	22.05	2018-01-19	22.312	15.473	20.551	Up	2018-02-16	24.278	19.952	23.079	Up
38	2017-12-21	MSFT	85.5	2018-01-19	86.857	73.99	81.085	Flat	2018-02-16	88.537	77.755	86.178	Up
39	2017-12-21	NFLX	188.62	2018-01-19	199.858	139.923	170.824	Flat	2018-02-16	206.241	154.367	164.982	Down
40	2017-12-21	NKE	64.77	2018-01-19	66.412	54.377	60.169	Flat	2018-02-16	68.652	60.276	67.161	Up
41	2017-12-21	NQ	4.06	2018-01-19	4.462	2.988	4.17	Up	2018-02-16	4.27		4.27	Flat
42	2017-12-21	NTES	371.36	2018-01-19	385.512	284.564	351.563	Flat	2018-02-16	396.333	305.118	344.987	Flat
43	2017-12-21	NVDA	195.89	2018-01-19	206.861	155.765	183.061	Flat	2018-02-16	219.275	178.53	200.706	Flat
44	2017-12-21	PSTG	16.78	2018-01-19	18.03	14.841	15.503	Down	2018-02-16	18.079	15.524	17.77	Up
45	2017-12-21	PYPL	74.02	2018-01-19	76.184	59.295	69.957	Flat	2018-02-16	79.741	69.078	76.077	Flat
46	2017-12-21	QCOM	64.39	2018-01-19	68.532	53.79	63.589	Flat	2018-02-16	69.415	63.363	66.566	Flat
47	2017-12-21	QD	12.54	2018-01-19	16.008	11.046	13.455	Flat	2018-02-16	17.238	11.809	14.78	Flat
48	2017-12-21	QIWI	14.8	2018-01-19	16.631	13.09	15.534	Up	2018-02-16	17.559	13.668	16.115	Flat
49	2017-12-21	RACE	106.21	2018-01-19	112.262	93.122	103.918	Flat	2018-02-16	123.797	90.019	112.14	Flat
50	2017-12-21	RCL	121.75	2018-01-19	126.171	80.592	97.895	Flat	2018-02-16	144.309	100.141	108.398	Down
51	2017-12-21	RDFN	27.25	2018-01-19	29.139	23.597	26.055	Flat	2018-02-16	30.552	23.632	26.326	Flat
52	2017-12-21	RENN	10.65	2018-01-19	11.18	8.447	10.798	Up	2018-02-16	11.6	9.6	9.725	Down
53	2017-12-21	ROKU	53.85	2018-01-19	57.686	34.607	46.07	Flat	2018-02-16	64.898	44.741	48.427	Down
54	2017-12-21	SFUN	4.63	2018-01-19	5.819	4.403	5.634	Up	2018-02-16	5.282	2.85	5.143	Up
55	2017-12-21	SINA	104.61	2018-01-19	120.95	89.631	110.101	Flat	2018-02-16	112.422	96.601	102.018	Flat
