	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
45	2018-01-16	NQ	3.75	2018-01-19	3.987	2.933	3.672	Up	2018-02-16	4.312	3.764	4.122	Flat
46	2018-01-16	NTES	322.08	2018-01-19	346.411	285.5	313.938	Flat	2018-02-16	363.628	297.626	331.662	Flat
47	2018-01-16	NVDA	220.11	2018-01-19	222.925	202.366	215.447	Flat	2018-02-16	245.525	188.097	224.093	Flat
48	2018-01-16	PSTG	16.16	2018-01-19	17.101	14.848	15.249	Down	2018-02-16	17.016	15.367	16.795	Up
49	2018-01-16	PYPL	80.42	2018-01-19	80.561	60.033	72.206	Flat	2018-02-16	83.099	70.602	78.558	Flat
50	2018-01-16	QCOM	68.25	2018-01-19	69.488	61.152	67.518	Up	2018-02-16	72.134	64.663	69.59	Flat
51	2018-01-16	QD	12.31	2018-01-19	14.816	12.201	13.156	Flat	2018-02-16	15.892	11.23	13.628	Flat
52	2018-01-16	QIWI	16.56	2018-01-19	17.897	14.385	16.719	Flat	2018-02-16	18.983	14.165	16.277	Flat
53	2018-01-16	RACE	117.56	2018-01-19	117.368	95.636	108.704	Flat	2018-02-16	124.966	93.386	112.223	Flat
54	2018-01-16	RCL	126.75	2018-01-19	127.543	89.753	116.247	Up	2018-02-16	130.133	111.787	124.141	Up
55	2018-01-16	RDFN	26.1	2018-01-19	29.105	24.816	26.97	Flat	2018-02-16	31.499	23.169	27.231	Flat
56	2018-01-16	RENN	10.9	2018-01-19	13.313	10.367	12.062	Flat	2018-02-16	15.062	9.585	12.983	Flat
57	2018-01-16	ROKU	39.19	2018-01-19	48.214	35.442	40.293	Flat	2018-02-16	53.296	36.449	42.432	Flat
58	2018-01-16	SCHW	55.53	2018-01-19	55.187	52.059	54.491	Up	2018-02-16	56.651	53.132	55.376	Flat
59	2018-01-16	SFUN	5.2	2018-01-19	6.32	4.881	6.102	Up	2018-02-16	5.461	3.911	5.378	Up
60	2018-01-16	SINA	111.97	2018-01-19	118.474	89.806	108.637	Flat	2018-02-16	116.432	98.504	105.513	Flat
61	2018-01-16	SNAP	13.5	2018-01-19	18.56	13.015	15.089	Flat	2018-02-16	15.287	12.224	14.016	Flat
62	2018-01-16	SQ	39.32	2018-01-19	41.024	37.161	39.788	Up	2018-02-16	43.203	37.144	40.93	Flat
63	2018-01-16	TSLA	340.06	2018-01-19	358.757	248.616	305.21	Flat	2018-02-16	366.69	291.941	324.972	Flat
64	2018-01-16	TWTR	24.66	2018-01-19	25.24	20.733	24.402	Up	2018-02-16	27.146	22.244	25.652	Up
65	2018-01-16	VIPS	16.04	2018-01-19	16.071	11.747	15.953	Up	2018-02-16	16.01	8.507	11.967	Flat
66	2018-01-16	VRX	22.98	2018-01-19	25.353	14.394	20.714	Flat	2018-02-16	24.201	21.024	23.753	Up
67	2018-01-16	WB	123.19	2018-01-19	123.797	75.78	109.197	Up	2018-02-16	127.424	107.149	116.952	Flat
68	2018-01-16	XLNX	73.77	2018-01-19	75.459	61.466	72.852	Up	2018-02-16	76.431	66.906	75.555	Up
69	2018-01-16	XNET	15.56	2018-01-19	23.572	13.623	19.568	Flat	2018-02-16	24.385	12.953	16.061	Down
70	2018-01-16	YELP	43.58	2018-01-19	45.301	32.597	41.129	Up	2018-02-16	48.434	38.777	45.169	Flat
71	2018-01-16	YRD	39.93	2018-01-19	45.725	35.925	39.146	Down	2018-02-16	46.568	33.431	39.655	Flat
72	2018-01-16	ZNGA	3.8	2018-01-19	4.141	3.486	3.931	Up	2018-02-16	4.503	3.677	4.483	Up
73	2018-01-16	ZTO	15.94	2018-01-19	16.295	14.42	15.797	Up	2018-02-16	16.662	15.203	16.354	Up
