	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
43	2018-01-04	NKE	63.44	2018-01-19	64.553	53.373	58.212	Flat	2018-02-16	66.745	60.54	64.257	Flat
44	2018-01-04	NQ	4.07	2018-01-19	4.232	2.997	3.951	Up	2018-02-16	4.45	3.817	4.182	Flat
45	2018-01-04	NTES	340.01	2018-01-19	371.731	283.396	331.979	Flat	2018-02-16	374.703	301.19	343.029	Flat
46	2018-01-04	NVDA	213.59	2018-01-19	218.179	178.616	201.735	Flat	2018-02-16	227.32	186.189	209.405	Flat
47	2018-01-04	PSTG	16.84	2018-01-19	17.955	14.806	15.438	Down	2018-02-16	17.868	16.201	17.74	Up
48	2018-01-04	PYPL	76.73	2018-01-19	77.811	59.122	70.625	Flat	2018-02-16	79.962	69.929	76.063	Flat
49	2018-01-04	QCOM	66.03	2018-01-19	68.495	56.554	63.559	Flat	2018-02-16	71.472	63.67	68.997	Up
50	2018-01-04	QD	12.05	2018-01-19	12.557	11.191	11.447	Down	2018-02-16	15.194	10.839	12.477	Flat
51	2018-01-04	QIWI	16.75	2018-01-19	19.031	14.696	18.099	Up	2018-02-16	18.16	14.712	16.156	Flat
52	2018-01-04	RACE	111.31	2018-01-19	113.293	93.554	104.451	Flat	2018-02-16	123.682	92.466	112.274	Flat
53	2018-01-04	RCL	122.46	2018-01-19	125.995	83.326	111.268	Flat	2018-02-16	133.223	113.356	126.156	Flat
54	2018-01-04	RDFN	27.34	2018-01-19	29.636	23.703	26.209	Flat	2018-02-16	31.581	23.559	28.129	Flat
55	2018-01-04	RENN	15.19	2018-01-19	15.232	11.858	14.443	Up	2018-02-16	17.31	10.858	15.674	Up
56	2018-01-04	ROKU	51.24	2018-01-19	56.955	36.151	45.829	Flat	2018-02-16	60.334	44.591	48.217	Down
57	2018-01-04	SFUN	4.89	2018-01-19	5.901	4.773	5.771	Up	2018-02-16	5.463	3.749	5.289	Up
58	2018-01-04	SINA	109.78	2018-01-19	123.468	88.496	112.798	Up	2018-02-16	115.355	97.562	104.16	Flat
59	2018-01-04	SNAP	14.59	2018-01-19	18.275	13.704	15.482	Flat	2018-02-16	16.374	12.694	13.74	Down
60	2018-01-04	SQ	38.1	2018-01-19	40.879	35.424	39.149	Up	2018-02-16	40.381	33.85	38.77	Up
61	2018-01-04	TSLA	314.62	2018-01-19	348.863	242.575	293.604	Flat	2018-02-16	349.824	281.924	311.804	Flat
62	2018-01-04	TWTR	23.99	2018-01-19	25.115	18.453	23.092	Up	2018-02-16	26.975	22.494	26.303	Up
63	2018-01-04	VIPS	12.01	2018-01-19	12.953	9.594	12.334	Up	2018-02-16	12.295	8.003	10.455	Flat
64	2018-01-04	VRX	23.05	2018-01-19	27.316	13.629	21.692	Flat	2018-02-16	23.828	19.758	23.44	Up
65	2018-01-04	WB	116.21	2018-01-19	116.752	78.99	100.59	Flat	2018-02-16	120.712	95.339	110.637	Flat
66	2018-01-04	XLNX	70.49	2018-01-19	74.033	58.746	69.789	Up	2018-02-16	73.756	63.113	67.978	Flat
67	2018-01-04	XNET	19.81	2018-01-19	23.89	13.088	20.558	Up	2018-02-16	21.677	11.444	15.575	Flat
68	2018-01-04	YELP	42.82	2018-01-19	44.754	29.935	39.177	Flat	2018-02-16	47.245	38.731	42.281	Flat
69	2018-01-04	YRD	45.44	2018-01-19	47.626	36.979	42.284	Flat	2018-02-16	48.708	28.642	41.03	Flat
70	2018-01-04	ZNGA	3.89	2018-01-19	4.18	3.484	3.958	Up	2018-02-16	4.372	3.68	4.232	Up
71	2018-01-04	ZTO	16.12	2018-01-19	16.518	14.417	15.962	Up	2018-02-16	17.04	15.2	16.673	Up
