	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-08	AAPL	169.91	2017-12-15	179.089	158.114	170.917	Flat	2018-01-19	177.392	140.279	162.696	Flat
1	2017-12-08	AMBA	58.995	2017-12-15	61.487	52.704	56.976	Flat	2018-01-19	68.654	45.95	63.571	Up
2	2017-12-08	AMCN	2.005	2017-12-15	3.314	2.151	3.284	Up	2018-01-19	2.6		2.6	Flat
3	2017-12-08	AMD	10.06	2017-12-15	11.754	9.81	10.857	Flat	2018-01-19	12.775	9.126	11.433	Flat
4	2017-12-08	ATHM	58.55	2017-12-15	62.073	52.037	54.797	Down	2018-01-19	60.481	54.376	58.119	Flat
5	2017-12-08	ATVI	62.775	2017-12-15	64.283	59.961	62.353	Flat	2018-01-19	64.125	50.325	60.292	Up
6	2017-12-08	BABA	177.665	2017-12-15	187.436	169.663	180.677	Flat	2018-01-19	187.056	154.607	177.284	Up
7	2017-12-08	BIDU	236.085	2017-12-15	260.747	214.021	241.6	Flat	2018-01-19	255.56	204.832	237.976	Flat
8	2017-12-08	CTRP	43.88	2017-12-15	53.39	43.974	48.686	Flat	2018-01-19	49.455	43.52	45.659	Flat
9	2017-12-08	FB	180.51	2017-12-15	183.647	160.545	173.684	Flat	2018-01-19	188.622	157.683	180.013	Up
10	2017-12-08	FIT	6.88	2017-12-15	7.086	6.325	6.843	Up	2018-01-19	8.627	4.742	6.341	Flat
11	2017-12-08	GME	19.025	2017-12-15	19.662	18.37	18.82	Flat	2018-01-19	22.311	18.068	19.03	Down
12	2017-12-08	GOOG	1037.285	2017-12-15	1139.776	944.249	1055.096	Flat	2018-01-19	1088.5	852.066	1021.32	Up
13	2017-12-08	GPRO	8.07	2017-12-15	10.301	7.947	9.203	Flat	2018-01-19	12.895	6.995	8.93	Down
14	2017-12-08	GRMN	61.815	2017-12-15	63.991	60.029	62.93	Up	2018-01-19	62.676	42.637	59.166	Up
15	2017-12-08	GRPN	5.795	2017-12-15	5.912	5.533	5.775	Flat	2018-01-19	6.155	3.986	5.626	Up
16	2017-12-08	INTL	43.035	2017-12-15	44.756	39.955	40.038	Down	2018-01-19	43.27	33.914	41.115	Up
17	2017-12-08	JD	38.35	2017-12-15	40.707	37.229	39.12	Flat	2018-01-19	41.469	35.224	39.063	Flat
18	2017-12-08	LC	3.6	2017-12-15	5.705	3.883	5.492	Up	2018-01-19	6.168	3.428	5.018	Flat
19	2017-12-08	LSCC	5.695	2017-12-15	7.17	5.321	6.926	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-12-08	MOMO	24.38	2017-12-15	31.418	24.191	28.932	Flat	2018-01-19	38.52	23.807	32.425	Flat
21	2017-12-08	MRVL	22.02	2017-12-15	22.912	20.983	22.273	Flat	2018-01-19	22.364	14.942	20.513	Up
22	2017-12-08	MSFT	83.955	2017-12-15	85.181	79.782	82.352	Flat	2018-01-19	85.902	67.489	77.76	Flat
23	2017-12-08	NFLX	187.86	2017-12-15	194.722	171.846	187.095	Flat	2018-01-19	201.505	138.914	175.57	Flat
24	2017-12-08	NKE	60.83	2017-12-15	61.578	56.447	59.826	Flat	2018-01-19	62.5	52.89	57.657	Flat
25	2017-12-08	NQ	4.145	2017-12-15	4.275	3.799	4.227	Up	2018-01-19	4.702	2.889	4.369	Up
26	2017-12-08	NTES	324.745	2017-12-15	360.491	292.475	323.3	Flat	2018-01-19	362.321	259.487	328.883	Up
27	2017-12-08	NVDA	192.965	2017-12-15	208.759	180.99	195.458	Flat	2018-01-19	204.433	163.174	186.971	Flat
28	2017-12-08	PSTG	17.285	2017-12-15	17.618	15.757	16.755	Flat	2018-01-19	18.408	14.963	15.677	Down
29	2017-12-08	PYPL	73.655	2017-12-15	76.938	68.865	73.431	Flat	2018-01-19	75.707	57.654	70.567	Up
30	2017-12-08	QCOM	64.74	2017-12-15	67.997	60.659	65.212	Flat	2018-01-19	68.051	54.162	61.966	Flat
31	2017-12-08	QD	12.955	2017-12-15	16.405	12.364	14.36	Flat	2018-01-19	15.637	11.33	13.867	Flat
32	2017-12-08	QIWI	14.17	2017-12-15	17.277	14.237	15.918	Flat	2018-01-19	15.32	13.933	14.894	Up
33	2017-12-08	RACE	106.16	2017-12-15	115.318	97.691	106.567	Flat	2018-01-19	112.544	91.575	103.631	Flat
34	2017-12-08	RENN	9.565	2017-12-15	10.118	9.187	9.954	Up	2018-01-19	10.901	7.724	10.566	Up
35	2017-12-08	SFUN	4.445	2017-12-15	4.726	4.183	4.53	Flat	2018-01-19	5.853	4.258	5.578	Up
36	2017-12-08	SINA	98.18	2017-12-15	116.759	90.841	105.244	Flat	2018-01-19	122.231	86.235	105.32	Flat
37	2017-12-08	SNAP	14.865	2017-12-15	15.947	14.058	14.807	Flat	2018-01-19	18.148	13.245	15.093	Flat
38	2017-12-08	SQ	38.865	2017-12-15	41.015	36.269	38.344	Flat	2018-01-19	42.251	34.153	39.645	Up
39	2017-12-08	TSLA	314.12	2017-12-15	350.44	288.952	315.066	Flat	2018-01-19	362.273	209.326	274.752	Flat
40	2017-12-08	TWTR	21.175	2017-12-15	22.181	19.88	21.816	Up	2018-01-19	23.944	15.744	21.035	Flat
41	2017-12-08	VIPS	8.355	2017-12-15	9.297	8.231	9.006	Up	2018-01-19	9.768	6.211	7.94	Flat
42	2017-12-08	VRX	18.775	2017-12-15	19.49	16.539	19.126	Up	2018-01-19	21.38	13.854	18.081	Flat
43	2017-12-08	WB	103.33	2017-12-15	107.555	98.203	102.45	Flat	2018-01-19	110.014	70.459	88.637	Flat
44	2017-12-08	XLNX	69.1	2017-12-15	72.325	64.482	69.011	Flat	2018-01-19	74.016	57.824	69.902	Up
45	2017-12-08	YELP	41.035	2017-12-15	44.735	40.33	42.684	Flat	2018-01-19	44.5	29.693	38.374	Flat
46	2017-12-08	ZTO	15.4	2017-12-15	18.444	15.025	17.27	Flat	2018-01-19	16.278	14.329	15.798	Up
