	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-05	AAPL	169.96	2017-12-15	183.478	158.083	174.645	Flat	2018-01-19	181.534	139.664	161.802	Flat
1	2017-12-05	AMBA	58.85	2017-12-15	61.993	50.623	56.27	Flat	2018-01-19	72.706	46.553	66.289	Up
2	2017-12-05	AMCN	2.045	2017-12-15	3.322	2.101	3.29	Up	2018-01-19	2.6		2.6	Flat
3	2017-12-05	AMD	10.02	2017-12-15	11.94	9.726	10.859	Flat	2018-01-19	13.475	8.952	11.96	Flat
4	2017-12-05	ATHM	55.825	2017-12-15	63.558	51.591	54.438	Down	2018-01-19	66.667	51.024	59.486	Flat
5	2017-12-05	ATVI	59.005	2017-12-15	65.117	58.896	62.26	Flat	2018-01-19	64.216	47.895	57.029	Flat
6	2017-12-05	BABA	168.605	2017-12-15	188.366	163.652	177.511	Flat	2018-01-19	190.337	138.26	168.199	Flat
7	2017-12-05	BIDU	229.8	2017-12-15	263.684	205.824	235.243	Flat	2018-01-19	260.183	194.946	231.544	Flat
8	2017-12-05	CTRP	45.87	2017-12-15	54.115	46.322	50.091	Flat	2018-01-19	53.711	44.569	48.31	Flat
9	2017-12-05	FB	172.195	2017-12-15	183.282	155.108	169.612	Flat	2018-01-19	194.687	136.782	172.165	Flat
10	2017-12-05	FIT	6.76	2017-12-15	7.532	6.426	7.429	Up	2018-01-19	10.753	4.26	7.327	Flat
11	2017-12-05	GME	19.3	2017-12-15	19.847	17.534	18.365	Flat	2018-01-19	22.985	18.165	19.744	Down
12	2017-12-05	GOOG	1004.445	2017-12-15	1154.506	940.504	1074.769	Flat	2018-01-19	1099.08	771.68	978.19	Flat
13	2017-12-05	GPRO	8.145	2017-12-15	10.38	8.134	9.359	Flat	2018-01-19	13.345	7.596	9.753	Flat
14	2017-12-05	GRMN	61.435	2017-12-15	63.92	59.065	62.833	Up	2018-01-19	62.391	40.144	59.008	Up
15	2017-12-05	GRPN	5.69	2017-12-15	6.043	4.946	5.956	Up	2018-01-19	6.317	3.973	5.51	Flat
16	2017-12-05	INTL	43.525	2017-12-15	44.889	39.955	40.041	Down	2018-01-19	43.218	29.538	41.221	Up
17	2017-12-05	JD	36.72	2017-12-15	40.043	37.102	38.511	Flat	2018-01-19	43.715	35.799	39.959	Flat
18	2017-12-05	LC	4.325	2017-12-15	5.823	4.277	5.65	Up	2018-01-19	6.49	3.988	5.612	Flat
19	2017-12-05	LSCC	5.755	2017-12-15	7.182	5.384	6.944	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-12-05	MOMO	24.145	2017-12-15	31.849	24.62	29.6	Up	2018-01-19	30.488	23.627	26.335	Flat
21	2017-12-05	MRVL	22.215	2017-12-15	22.747	21.042	22.404	Up	2018-01-19	22.346	14.677	20.314	Up
22	2017-12-05	MSFT	81.83	2017-12-15	84.181	80.223	82.154	Flat	2018-01-19	85.205	61.158	72.196	Flat
23	2017-12-05	NFLX	184.665	2017-12-15	200.59	168.921	191.923	Up	2018-01-19	206.266	127.587	167.484	Flat
24	2017-12-05	NKE	60.225	2017-12-15	60.832	56.397	59.659	Up	2018-01-19	62.241	51.026	55.912	Flat
25	2017-12-05	NQ	3.995	2017-12-15	4.212	3.655	4.151	Up	2018-01-19	4.732	2.855	4.307	Up
26	2017-12-05	NTES	324.0	2017-12-15	379.276	288.545	338.429	Flat	2018-01-19	379.604	254.461	317.948	Flat
27	2017-12-05	NVDA	186.64	2017-12-15	214.503	167.425	188.046	Flat	2018-01-19	214.351	146.858	178.276	Flat
28	2017-12-05	PSTG	16.825	2017-12-15	18.216	15.696	17.198	Flat	2018-01-19	18.221	14.9	17.798	Up
29	2017-12-05	PYPL	71.18	2017-12-15	76.002	70.603	73.189	Flat	2018-01-19	75.052	56.225	68.338	Flat
30	2017-12-05	QCOM	64.715	2017-12-15	69.06	58.064	65.005	Flat	2018-01-19	68.82	53.01	61.532	Flat
31	2017-12-05	QD	12.18	2017-12-15	15.362	11.482	13.281	Flat	2018-01-19	15.314	10.962	13.412	Flat
32	2017-12-05	QIWI	13.925	2017-12-15	17.34	14.129	15.973	Flat	2018-01-19	16.066	13.7	15.512	Up
33	2017-12-05	RACE	104.955	2017-12-15	116.85	95.284	104.998	Flat	2018-01-19	112.102	90.809	103.159	Flat
34	2017-12-05	RENN	9.53	2017-12-15	10.483	9.237	10.36	Up	2018-01-19	11.247	7.724	10.783	Up
35	2017-12-05	SFUN	4.375	2017-12-15	4.648	4.183	4.481	Flat	2018-01-19	5.945	4.26	5.697	Up
36	2017-12-05	SINA	96.43	2017-12-15	119.973	88.831	106.66	Flat	2018-01-19	125.684	78.878	106.25	Flat
37	2017-12-05	SNAP	14.465	2017-12-15	17.767	13.723	15.732	Flat	2018-01-19	17.582	12.869	14.432	Flat
38	2017-12-05	SQ	37.665	2017-12-15	42.156	35.307	37.941	Flat	2018-01-19	43.016	30.148	38.379	Flat
39	2017-12-05	TSLA	304.5	2017-12-15	358.464	281.714	314.445	Flat	2018-01-19	367.589	212.306	271.353	Flat
40	2017-12-05	TWTR	20.615	2017-12-15	22.279	18.974	21.677	Up	2018-01-19	23.93	15.092	21.079	Up
41	2017-12-05	VIPS	8.305	2017-12-15	9.417	8.229	9.092	Up	2018-01-19	10.979	5.851	8.606	Flat
42	2017-12-05	VRX	17.7	2017-12-15	17.952	14.676	17.075	Up	2018-01-19	22.398	12.078	16.676	Flat
43	2017-12-05	WB	101.285	2017-12-15	116.62	97.405	105.328	Flat	2018-01-19	113.845	66.509	89.958	Flat
44	2017-12-05	XLNX	68.52	2017-12-15	72.21	63.766	68.755	Flat	2018-01-19	75.482	56.927	71.456	Up
45	2017-12-05	YELP	43.24	2017-12-15	46.657	42.414	44.562	Flat	2018-01-19	47.179	29.93	42.052	Up
46	2017-12-05	ZTO	15.7	2017-12-15	18.495	15.101	17.371	Flat	2018-01-19	17.454	14.818	16.565	Flat
