	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-22	AAPL	175.01	2018-01-19	179.373	143.879	162.886	Flat	2018-02-16	187.445	154.456	176.605	Up
1	2017-12-22	AKAO	10.96	2018-01-19	14.127	10.318	13.628	Up	2018-02-16	15.087	9.25	13.516	Up
2	2017-12-22	AMBA	58.99	2018-01-19	64.091	47.867	59.683	Up	2018-02-16	68.736	46.147	62.981	Up
3	2017-12-22	AMCN	1.76	2018-01-19	2.5	1.75	2.404	Up	2018-02-16	2.5	0.0	2.5	Up
4	2017-12-22	AMD	10.54	2018-01-19	12.924	10.262	12.043	Flat	2018-02-16	12.433	9.806	10.458	Down
5	2017-12-22	APRN	4.04	2018-01-19	6.447	4.151	4.647	Down	2018-02-16	5.081	3.348	4.417	Flat
6	2017-12-22	ATHM	64.97	2018-01-19	67.804	58.236	65.388	Up	2018-02-16	70.89	0.0	70.89	Up
7	2017-12-22	ATVI	64.51	2018-01-19	65.729	50.444	61.004	Up	2018-02-16	71.33	55.453	66.596	Up
8	2017-12-22	BA	295.1	2018-01-19	299.574	206.924	244.243	Flat	2018-02-16	299.903	273.568	293.812	Up
9	2017-12-22	BABA	176.29	2018-01-19	184.5	149.159	170.819	Flat	2018-02-16	192.108	162.654	184.559	Up
10	2017-12-22	BBY	67.11	2018-01-19	67.616	52.379	56.814	Down	2018-02-16	69.099	64.097	67.201	Flat
11	2017-12-22	BIDU	239.05	2018-01-19	257.154	192.245	229.877	Flat	2018-02-16	278.954	205.093	255.786	Up
12	2017-12-22	CTRP	45.15	2018-01-19	51.275	44.006	47.385	Flat	2018-02-16	49.098	42.033	44.083	Down
13	2017-12-22	DDD	9.52	2018-01-19	12.212	9.403	10.427	Flat	2018-02-16	11.632	9.221	9.769	Down
14	2017-12-22	DFS	77.13	2018-01-19	77.194	41.246	66.317	Up	2018-02-16	79.776	73.978	77.4	Flat
15	2017-12-22	DLB	62.25	2018-01-19	63.192	57.906	62.742	Up	2018-02-16	62.833	0.0	62.833	Up
16	2017-12-22	EFX	119.73	2018-01-19	124.926	83.539	98.459	Flat	2018-02-16	124.336	105.912	122.689	Up
17	2017-12-22	FB	177.2	2018-01-19	187.462	150.373	175.186	Flat	2018-02-16	190.397	159.82	181.401	Up
18	2017-12-22	FIT	6.01	2018-01-19	8.276	4.452	6.464	Flat	2018-02-16	7.168	5.571	6.599	Flat
19	2017-12-22	FL	47.26	2018-01-19	52.61	40.973	48.431	Flat	2018-02-16	48.449	40.118	45.788	Up
20	2017-12-22	GLID	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2017-12-22	GLUU	3.62	2018-01-19	4.348	3.129	4.059	Up	2018-02-16	4.466	3.247	3.465	Down
22	2017-12-22	GME	18.29	2018-01-19	22.256	17.84	18.771	Down	2018-02-16	19.498	16.663	17.16	Down
23	2017-12-22	GOOG	1060.12	2018-01-19	1101.339	883.383	1038.773	Up	2018-02-16	1144.488	987.301	1104.737	Up
24	2017-12-22	GPRO	7.95	2018-01-19	12.168	6.79	8.588	Flat	2018-02-16	10.083	7.038	9.565	Up
25	2017-12-22	GRMN	59.18	2018-01-19	61.298	43.808	55.45	Flat	2018-02-16	62.744	56.617	60.906	Up
26	2017-12-22	GRPN	5.2	2018-01-19	5.682	3.776	5.314	Up	2018-02-16	6.713	4.671	5.382	Flat
27	2017-12-22	GRUB	71.74	2018-01-19	71.561	53.214	69.961	Up	2018-02-16	77.263	64.159	71.383	Flat
28	2017-12-22	INTL	41.75	2018-01-19	44.018	38.709	42.032	Flat	2018-02-16	45.4	35.0	38.467	Flat
29	2017-12-22	JD	42.19	2018-01-19	44.279	37.283	41.948	Flat	2018-02-16	44.643	39.673	42.455	Flat
30	2017-12-22	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
31	2017-12-22	LC	4.11	2018-01-19	6.552	3.708	5.152	Flat	2018-02-16	4.642	3.791	4.405	Up
32	2017-12-22	LOGI	33.9	2018-01-19	35.773	31.492	33.789	Flat	2018-02-16	36.704	29.906	30.664	Down
33	2017-12-22	LSCC	5.73	2018-01-19	7.422	0.0	7.422	Up	2018-02-16	7.008	4.801	6.893	Up
34	2017-12-22	LUV	65.97	2018-01-19	66.688	51.915	63.069	Up	2018-02-16	68.09	61.724	64.848	Flat
35	2017-12-22	M	25.67	2018-01-19	30.198	21.582	25.017	Flat	2018-02-16	28.374	22.353	25.942	Flat
36	2017-12-22	MOMO	25.42	2018-01-19	39.167	25.476	35.071	Up	2018-02-16	30.039	20.6	25.731	Flat
37	2017-12-22	MRVL	22.01	2018-01-19	22.303	15.497	20.548	Up	2018-02-16	24.299	20.012	22.935	Up
38	2017-12-22	MSFT	85.51	2018-01-19	86.769	72.944	80.504	Flat	2018-02-16	88.156	77.902	85.668	Up
39	2017-12-22	NFLX	189.94	2018-01-19	198.729	143.544	173.889	Flat	2018-02-16	203.197	167.24	181.894	Flat
40	2017-12-22	NKE	63.29	2018-01-19	65.297	54.335	59.108	Flat	2018-02-16	67.984	58.326	64.455	Flat
41	2017-12-22	NQ	4.0	2018-01-19	4.465	2.949	4.107	Up	2018-02-16	4.38	3.895	3.912	Down
42	2017-12-22	NTES	365.63	2018-01-19	380.519	287.672	348.603	Flat	2018-02-16	394.687	312.107	353.681	Flat
43	2017-12-22	NVDA	195.27	2018-01-19	205.965	158.518	183.748	Flat	2018-02-16	219.107	178.736	200.958	Flat
44	2017-12-22	PSTG	16.15	2018-01-19	17.103	14.879	15.248	Down	2018-02-16	17.989	15.279	17.661	Up
45	2017-12-22	PYPL	73.89	2018-01-19	76.117	59.553	69.511	Flat	2018-02-16	79.226	69.14	75.578	Flat
46	2017-12-22	QCOM	64.73	2018-01-19	68.548	54.853	62.735	Flat	2018-02-16	71.862	65.041	69.684	Up
47	2017-12-22	QD	13.07	2018-01-19	15.296	11.918	13.798	Flat	2018-02-16	18.03	12.084	15.084	Flat
48	2017-12-22	QIWI	14.17	2018-01-19	15.294	12.955	14.299	Flat	2018-02-16	17.323	13.518	15.864	Flat
49	2017-12-22	RACE	106.54	2018-01-19	112.286	93.324	103.983	Flat	2018-02-16	123.609	90.143	112.08	Flat
50	2017-12-22	RCL	121.06	2018-01-19	125.576	81.146	97.758	Flat	2018-02-16	137.101	108.689	122.221	Flat
51	2017-12-22	RDFN	27.0	2018-01-19	28.817	23.886	26.2	Flat	2018-02-16	31.739	23.588	26.772	Flat
52	2017-12-22	RENN	10.44	2018-01-19	11.209	8.263	10.801	Up	2018-02-16	11.55	9.5	9.628	Down
53	2017-12-22	ROKU	51.62	2018-01-19	56.862	34.382	45.05	Flat	2018-02-16	63.58	43.937	47.607	Down
54	2017-12-22	SFUN	4.63	2018-01-19	5.819	4.438	5.639	Up	2018-02-16	5.282	2.85	5.143	Up
55	2017-12-22	SINA	104.26	2018-01-19	121.479	87.786	110.75	Up	2018-02-16	112.187	95.874	101.01	Down
56	2017-12-22	SNAP	15.15	2018-01-19	18.499	13.845	15.845	Flat	2018-02-16	16.892	13.16	14.058	Down
57	2017-12-22	SQ	35.14	2018-01-19	40.001	33.537	37.754	Flat	2018-02-16	39.562	32.753	36.173	Flat
58	2017-12-22	TSLA	325.2	2018-01-19	374.616	249.756	311.965	Flat	2018-02-16	363.837	285.679	323.3	Flat
59	2017-12-22	TWTR	24.46	2018-01-19	25.971	18.154	23.6	Up	2018-02-16	27.335	21.813	26.703	Up
60	2017-12-22	VIPS	12.21	2018-01-19	13.4	6.737	10.746	Flat	2018-02-16	12.462	8.913	11.546	Up
61	2017-12-22	VRX	21.55	2018-01-19	26.839	13.978	20.917	Flat	2018-02-16	23.722	19.256	21.954	Flat
62	2017-12-22	WB	106.82	2018-01-19	112.098	77.201	97.716	Flat	2018-02-16	115.06	92.267	106.672	Flat
63	2017-12-22	XLNX	67.92	2018-01-19	72.869	58.256	68.618	Up	2018-02-16	75.52	62.494	69.739	Flat
64	2017-12-22	YELP	41.91	2018-01-19	44.414	31.058	39.866	Flat	2018-02-16	47.419	38.536	42.752	Flat
65	2017-12-22	YRD	43.01	2018-01-19	46.97	35.022	40.979	Flat	2018-02-16	46.963	28.119	37.164	Flat
66	2017-12-22	ZNGA	4.0	2018-01-19	4.252	2.749	4.175	Up	2018-02-16	4.443	3.743	4.346	Up
67	2017-12-22	ZTO	15.92	2018-01-19	16.584	14.982	16.412	Up	2018-02-16	16.54	0.0	16.54	Up
