	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2018-01-19	AAPL	178.46	2018-01-19	181.101	155.032	170.881	Flat	2018-02-16	188.105	164.214	179.4	Flat
1	2018-01-19	AKAO	11.54	2018-01-19	12.407	10.047	11.711	Up	2018-02-16	13.485	9.913	11.745	Flat
2	2018-01-19	AMBA	51.38	2018-01-19	60.58	49.188	57.221	Up	2018-02-16	72.332	47.386	65.106	Up
3	2018-01-19	AMCN	1.33	2018-01-19	2.5	1.45	2.366	Up	2018-02-16	2.5	1.65	2.421	Up
4	2018-01-19	AMD	12.59	2018-01-19	12.663	11.969	12.395	Flat	2018-02-16	13.683	10.886	11.61	Down
5	2018-01-19	APRN	3.06	2018-01-19	7.917	3.131	4.566	Down	2018-02-16	4.342	2.95	3.809	Flat
6	2018-01-19	ATHM	82.57	2018-01-19	82.499	65.666	76.829	Flat	2018-02-16	86.541	73.799	81.218	Flat
7	2018-01-19	ATVI	70.57	2018-01-19	70.729	56.008	66.548	Up	2018-02-16	72.797	58.923	66.899	Flat
8	2018-01-19	BA	337.73	2018-01-19	341.21	290.339	321.358	Flat	2018-02-16	348.208	283.524	320.023	Flat
9	2018-01-19	BABA	184.05	2018-01-19	186.279	167.691	180.952	Up	2018-02-16	195.566	165.357	182.708	Flat
10	2018-01-19	BBY	76.86	2018-01-19	76.62	49.556	60.442	Flat	2018-02-16	77.572	69.397	73.54	Flat
11	2018-01-19	BIDU	255.98	2018-01-19	261.727	203.185	241.357	Flat	2018-02-16	277.651	233.201	262.901	Flat
12	2018-01-19	CTRP	46.85	2018-01-19	49.995	44.894	46.975	Flat	2018-02-16	48.313	44.302	46.274	Flat
13	2018-01-19	DDD	10.66	2018-01-19	12.808	10.52	11.616	Flat	2018-02-16	12.647	10.261	11.261	Flat
14	2018-01-19	DFS	78.32	2018-01-19	78.743	46.521	66.535	Flat	2018-02-16	81.601	73.786	77.599	Flat
