	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-15	AAPL	173.07	2017-12-15	179.694	166.995	175.467	Flat	2018-01-19	178.832	142.3	162.507	Flat
1	2017-12-15	AKAO	11.15	2017-12-15	17.193	11.269	15.665	Up	2018-01-19	14.602	10.285	14.016	Up
2	2017-12-15	AMBA	57.235	2017-12-15	60.386	53.307	56.425	Flat	2018-01-19	68.283	48.395	64.751	Up
3	2017-12-15	AMCN	1.81	2017-12-15	3.314	2.151	3.284	Up	2018-01-19	2.55		2.55	Flat
4	2017-12-15	AMD	10.17	2017-12-15	11.106	10.085	10.634	Flat	2018-01-19	12.761	9.951	11.812	Flat
5	2017-12-15	APRN	4.27	2017-12-15	4.513	3.941	4.104	Down	2018-01-19	7.132	4.353	4.762	Down
6	2017-12-15	ATHM	59.63	2017-12-15	62.967	55.876	59.121	Flat	2018-01-19	65.708	54.798	62.08	Flat
7	2017-12-15	ATVI	65.935	2017-12-15	67.273	62.277	65.289	Flat	2018-01-19	67.072	51.622	63.008	Up
8	2017-12-15	BA	295.195	2017-12-15	294.812	266.11	281.393	Flat	2018-01-19	298.468	204.157	242.881	Flat
9	2017-12-15	BABA	171.52	2017-12-15	178.286	169.48	173.908	Flat	2018-01-19	182.69	147.598	169.549	Flat
10	2017-12-15	BBY	64.735	2017-12-15	65.771	54.65	57.35	Down	2018-01-19	66.744	48.412	54.792	Flat
11	2017-12-15	BIDU	231.23	2017-12-15	250.397	211.313	229.861	Flat	2018-01-19	254.767	200.569	236.168	Flat
12	2017-12-15	CTRP	43.77	2017-12-15	52.409	43.985	48.056	Flat	2018-01-19	51.275	42.33	47.118	Flat
13	2017-12-15	DDD	10.135	2017-12-15	11.478	9.949	10.983	Up	2018-01-19	12.754	9.871	11.284	Flat
14	2017-12-15	DFS	74.505	2017-12-15	74.584	73.331	74.156	Flat	2018-01-19	75.531	41.09	64.394	Up
