	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
24	2018-01-08	GPRO	6.56	2018-01-19	10.317	5.85	7.256	Down	2018-02-16	8.823	6.221	6.668	Down
25	2018-01-08	GRMN	60.34	2018-01-19	61.531	45.941	56.128	Flat	2018-02-16	62.381	57.559	60.847	Up
26	2018-01-08	GRPN	5.22	2018-01-19	5.843	3.786	5.47	Up	2018-02-16	6.481	4.697	5.422	Flat
27	2018-01-08	GRUB	71.36	2018-01-19	71.176	55.625	69.629	Up	2018-02-16	77.61	64.209	70.555	Flat
28	2018-01-08	INTC	44.74	2018-01-19	45.971	41.766	43.996	Flat	2018-02-16	46.994	40.478	44.423	Flat
29	2018-01-08	INTL	42.56	2018-01-19	43.775	36.336	39.727	Flat	2018-02-16	44.854	35.0	42.843	Up
30	2018-01-08	JD	46.1	2018-01-19	46.787	39.868	44.964	Up	2018-02-16	47.489	42.794	45.346	Flat
31	2018-01-08	JRJC	2.89	2018-01-19	4.728	2.333	4.489	Up	2018-02-16	4.099	2.0	4.05	Up
32	2018-01-08	JWN	48.27	2018-01-19	51.232	43.05	47.051	Flat	2018-02-16	51.427	43.945	50.218	Up
33	2018-01-08	KMK	0.0	2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
34	2018-01-08	LC	4.1	2018-01-19	6.471	3.728	5.116	Flat	2018-02-16	4.478	3.803	4.282	Up
35	2018-01-08	LOGI	35.15	2018-01-19	35.784	32.876	35.026	Up	2018-02-16	36.536	30.347	31.594	Down
36	2018-01-08	LSCC	6.1	2018-01-19	7.424	0.0	7.424	Up	2018-02-16	9.618	0.0	9.618	Up
37	2018-01-08	LUV	64.0	2018-01-19	64.974	53.621	62.709	Up	2018-02-16	65.666	59.236	61.36	Flat
38	2018-01-08	M	24.44	2018-01-19	26.846	21.64	23.518	Flat	2018-02-16	27.583	22.57	25.54	Flat
39	2018-01-08	MOMO	27.94	2018-01-19	39.036	25.506	33.722	Flat	2018-02-16	30.313	23.481	27.284	Flat
40	2018-01-08	MRVL	23.17	2018-01-19	23.499	15.63	19.928	Flat	2018-02-16	24.223	20.358	22.771	Flat
41	2018-01-08	MSFT	88.28	2018-01-19	88.6	75.021	81.83	Flat	2018-02-16	90.082	76.093	86.436	Up
42	2018-01-08	NFLX	212.05	2018-01-19	214.811	167.595	196.752	Flat	2018-02-16	222.141	160.728	177.165	Down
43	2018-01-08	NKE	64.55	2018-01-19	66.154	55.45	60.665	Flat	2018-02-16	67.09	60.984	64.632	Flat
44	2018-01-08	NQ	4.01	2018-01-19	4.538	3.0	4.231	Up	2018-02-16	4.443	3.937	4.22	Flat
45	2018-01-08	NTES	344.77	2018-01-19	365.951	285.626	328.649	Flat	2018-02-16	372.1	301.63	342.861	Flat
46	2018-01-08	NVDA	222.0	2018-01-19	224.562	182.029	207.369	Flat	2018-02-16	237.913	188.267	217.933	Flat
47	2018-01-08	PSTG	16.58	2018-01-19	17.895	14.852	15.458	Down	2018-02-16	17.852	16.072	17.722	Up
48	2018-01-08	PYPL	79.05	2018-01-19	79.462	59.31	71.692	Flat	2018-02-16	82.534	71.415	78.787	Flat
49	2018-01-08	QCOM	66.27	2018-01-19	68.67	59.608	65.711	Up	2018-02-16	71.454	64.11	69.105	Up
50	2018-01-08	QD	12.83	2018-01-19	15.081	11.657	13.332	Flat	2018-02-16	14.962	11.399	13.104	Flat
51	2018-01-08	QIWI	16.82	2018-01-19	18.996	14.312	17.784	Up	2018-02-16	19.102	14.225	16.435	Flat
52	2018-01-08	RACE	113.52	2018-01-19	114.86	93.795	106.248	Flat	2018-02-16	124.327	90.693	113.651	Up
53	2018-01-08	RCL	121.09	2018-01-19	125.571	83.218	110.593	Flat	2018-02-16	132.861	106.462	114.791	Down
54	2018-01-08	RDFN	27.68	2018-01-19	29.572	24.653	26.953	Flat	2018-02-16	31.563	24.854	28.514	Flat
55	2018-01-08	RENN	12.71	2018-01-19	13.648	11.109	12.723	Flat	2018-02-16	17.155	9.701	13.116	Flat
56	2018-01-08	ROKU	47.47	2018-01-19	53.21	35.167	41.927	Flat	2018-02-16	56.713	40.831	45.532	Down
57	2018-01-08	SFUN	4.94	2018-01-19	6.298	4.75	6.063	Up	2018-02-16	5.317	3.788	5.236	Up
58	2018-01-08	SINA	112.64	2018-01-19	124.247	88.651	112.539	Up	2018-02-16	116.882	97.647	104.309	Flat
59	2018-01-08	SNAP	14.06	2018-01-19	18.578	13.629	15.546	Flat	2018-02-16	15.441	12.402	13.716	Flat
60	2018-01-08	SQ	40.76	2018-01-19	42.644	36.003	40.625	Up	2018-02-16	42.83	34.468	40.637	Up
61	2018-01-08	TSLA	336.41	2018-01-19	358.267	262.755	310.739	Flat	2018-02-16	359.612	285.283	315.473	Flat
62	2018-01-08	TWTR	24.59	2018-01-19	25.545	17.392	23.491	Up	2018-02-16	27.199	22.797	26.373	Up
63	2018-01-08	VIPS	13.58	2018-01-19	13.603	9.306	12.925	Up	2018-02-16	13.638	8.078	11.203	Flat
64	2018-01-08	VRX	23.11	2018-01-19	26.122	14.094	20.409	Flat	2018-02-16	24.433	19.221	23.789	Up
65	2018-01-08	WB	120.03	2018-01-19	120.039	79.798	102.768	Flat	2018-02-16	124.392	97.17	113.769	Flat
66	2018-01-08	XLNX	74.64	2018-01-19	76.149	58.842	72.147	Up	2018-02-16	75.991	65.68	74.225	Up
67	2018-01-08	XNET	19.46	2018-01-19	21.398	16.355	19.533	Flat	2018-02-16	23.625	12.814	18.247	Flat
68	2018-01-08	YELP	43.67	2018-01-19	45.041	31.84	40.226	Flat	2018-02-16	47.521	38.77	42.924	Flat
69	2018-01-08	YRD	41.97	2018-01-19	46.263	35.936	39.675	Flat	2018-02-16	47.795	32.117	41.329	Flat
70	2018-01-08	ZNGA	3.91	2018-01-19	4.171	3.486	3.952	Up	2018-02-16	4.325	3.698	4.209	Up
71	2018-01-08	ZTO	15.7	2018-01-19	16.258	14.381	15.757	Up	2018-02-16	16.746	15.2	16.433	Up
