	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1	OpDate_2	callEst_2	putEst_2	combEst_2	Trend_2	OpDate_3	callEst_3	putEst_3	combEst_3	Trend_3
31	2018-01-23	JPM	114.21	2018-01-26	115.643	108.769	112.98	Flat	2018-02-02	118.614	110.108	116.418	Up	2018-02-09	117.078	109.212	112.218	Flat	2018-02-16	119.649	106.247	112.886	Flat
32	2018-01-23	JRJC	2.65	2018-01-26	4.099	2.7	3.973	Up	2018-02-02	4.099	2.7	3.973	Up	2018-02-09	4.099	2.7	3.973	Up	2018-02-16	4.099	2.7	3.973	Up
33	2018-01-23	JWN	52.0	2018-01-26	53.3	48.702	51.779	Flat	2018-02-02	53.3	48.702	51.779	Flat	2018-02-09	53.3	48.702	51.779	Flat	2018-02-16	53.3	48.702	51.779	Flat
34	2018-01-23	KMK	0.0	2018-01-26	0.0	0.0	0.0	Flat	2018-02-02	0.0	0.0	0.0	Flat	2018-02-09	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
35	2018-01-23	LC	4.21	2018-01-26	4.525	3.85	4.321	Up	2018-02-02	4.525	3.85	4.321	Up	2018-02-09	4.525	3.85	4.321	Up	2018-02-16	4.525	3.85	4.321	Up
36	2018-01-23	LOGI	41.66	2018-01-26	41.623	36.096	39.797	Flat	2018-02-02	41.623	36.096	39.797	Flat	2018-02-09	41.623	36.096	39.797	Flat	2018-02-16	41.623	36.096	39.797	Flat
37	2018-01-23	LSCC	6.4	2018-01-26	8.456	0.0	8.456	Up	2018-02-02	8.456	0.0	8.456	Up	2018-02-09	8.456	0.0	8.456	Up	2018-02-16	8.456	0.0	8.456	Up
38	2018-01-23	LUV	65.26	2018-01-26	66.704	60.629	63.116	Flat	2018-02-02	67.476	62.771	65.883	Flat	2018-02-09	67.135	61.468	64.836	Flat	2018-02-16	67.221	60.343	64.018	Flat
39	2018-01-23	M	27.36	2018-01-26	27.753	25.761	27.252	Up	2018-02-02	28.0	24.697	27.09	Up	2018-02-09	27.89	25.369	26.398	Flat	2018-02-16	28.949	24.681	26.992	Flat
40	2018-01-23	MOMO	29.05	2018-01-26	29.201	26.117	28.756	Up	2018-02-02	30.254	25.122	28.896	Up	2018-02-09	29.805	25.076	28.883	Up	2018-02-16	31.112	24.69	28.154	Flat
41	2018-01-23	MRVL	23.53	2018-01-26	23.902	22.66	23.717	Up	2018-02-02	23.849	23.227	23.524	Flat	2018-02-09	24.106	22.457	23.876	Up	2018-02-16	24.514	21.3	23.958	Up
42	2018-01-23	MSFT	91.9	2018-01-26	92.275	88.175	90.795	Flat	2018-02-02	93.621	84.612	89.831	Flat	2018-02-09	93.528	85.425	92.169	Up	2018-02-16	93.168	77.31	86.848	Flat
43	2018-01-23	MXIM	58.0	2018-01-26	58.735	52.444	57.975	Up	2018-02-02	58.735	52.444	57.975	Up	2018-02-09	58.735	52.444	57.975	Up	2018-02-16	58.735	52.444	57.975	Up
44	2018-01-23	NFLX	250.29	2018-01-26	252.58	207.647	232.117	Flat	2018-02-02	260.669	202.513	234.6	Flat	2018-02-09	252.535	208.543	233.899	Flat	2018-02-16	253.884	176.691	211.288	Flat
45	2018-01-23	NKE	67.14	2018-01-26	67.797	60.944	64.897	Flat	2018-02-02	67.922	63.145	65.337	Flat	2018-02-09	67.924	63.424	66.561	Up	2018-02-16	68.657	64.24	66.686	Flat
46	2018-01-23	NQ	3.76	2018-01-26	3.712	4.0	3.716	Up	2018-02-02	4.066	3.77	4.059	Up	2018-02-09		4.5	4.5	Flat	2018-02-16	4.285	3.695	4.043	Flat
47	2018-01-23	NTES	334.57	2018-01-26	343.088	316.838	333.453	Flat	2018-02-02	344.583	314.648	336.808	Up	2018-02-09	350.165	307.012	340.645	Up	2018-02-16	368.271	301.382	335.795	Flat
48	2018-01-23	NVDA	238.91	2018-01-26	240.863	222.476	234.384	Flat	2018-02-02	241.817	212.909	230.088	Flat	2018-02-09	243.191	210.496	230.055	Flat	2018-02-16	256.959	195.208	233.615	Flat
49	2018-01-23	PSTG	18.55	2018-01-26	19.16	16.143	18.78	Up	2018-02-02	19.16	16.143	18.78	Up	2018-02-09	19.16	16.143	18.78	Up	2018-02-16	19.16	16.143	18.78	Up
50	2018-01-23	PYPL	84.21	2018-01-26	84.979	76.381	81.402	Flat	2018-02-02	85.682	77.227	82.24	Flat	2018-02-09	86.245	74.825	81.599	Flat	2018-02-16	86.24	70.75	79.548	Flat
51	2018-01-23	QCOM	68.34	2018-01-26	69.104	65.624	67.724	Flat	2018-02-02	70.024	65.607	68.69	Up	2018-02-09	70.19	63.959	67.006	Flat	2018-02-16	71.637	65.024	69.588	Up
52	2018-01-23	QD	13.05	2018-01-26	14.415	12.119	13.314	Flat	2018-02-02	14.415	12.119	13.314	Flat	2018-02-09	14.415	12.119	13.314	Flat	2018-02-16	14.415	12.119	13.314	Flat
53	2018-01-23	QIWI	18.18	2018-01-26	19.491	15.065	17.18	Flat	2018-02-02	19.491	15.065	17.18	Flat	2018-02-09	19.491	15.065	17.18	Flat	2018-02-16	19.491	15.065	17.18	Flat
54	2018-01-23	RACE	118.93	2018-01-26	120.277	105.797	112.615	Flat	2018-02-02	121.36	108.19	117.33	Up	2018-02-09	121.522	108.303	112.649	Down	2018-02-16	125.269	98.685	116.602	Up
55	2018-01-23	RCL	127.22	2018-01-26	130.735	121.442	129.239	Up	2018-02-02	132.918	116.662	128.534	Up	2018-02-09	135.415	120.505	131.337	Up	2018-02-16	130.498	112.782	124.104	Flat
56	2018-01-23	RDFN	23.17	2018-01-26	28.498	22.544	24.953	Flat	2018-02-02	28.498	22.544	24.953	Flat	2018-02-09	28.498	22.544	24.953	Flat	2018-02-16	28.498	22.544	24.953	Flat
57	2018-01-23	RENN	11.09	2018-01-26	14.215	9.819	11.766	Flat	2018-02-02	14.215	9.819	11.766	Flat	2018-02-09	14.215	9.819	11.766	Flat	2018-02-16	14.215	9.819	11.766	Flat
58	2018-01-23	ROKU	42.62	2018-01-26	45.556	40.604	43.767	Flat	2018-02-02	46.229	39.312	43.463	Flat	2018-02-09	49.123	38.785	43.717	Flat	2018-02-16	49.76	37.676	42.855	Flat
59	2018-01-23	SCHW	55.32	2018-01-26	55.719	53.969	54.639	Flat	2018-02-02	56.315	51.776	54.799	Flat	2018-02-09	57.894	51.678	55.399	Flat	2018-02-16	56.574	53.462	55.248	Flat
60	2018-01-23	SFUN	5.27	2018-01-26	5.223	4.396	5.088	Up	2018-02-02	5.223	4.396	5.088	Up	2018-02-09	5.223	4.396	5.088	Up	2018-02-16	5.223	4.396	5.088	Up
61	2018-01-23	SINA	119.78	2018-01-26	128.356	100.635	114.822	Flat	2018-02-02	128.356	100.635	114.822	Flat	2018-02-09	128.356	100.635	114.822	Flat	2018-02-16	128.356	100.635	114.822	Flat
62	2018-01-23	SNAP	14.25	2018-01-26	14.854	13.922	14.213	Down	2018-02-02	15.765	13.559	14.752	Flat	2018-02-09	15.656	13.459	14.317	Flat	2018-02-16	15.682	12.741	14.551	Flat
63	2018-01-23	SQ	45.01	2018-01-26	45.634	41.928	44.636	Up	2018-02-02	46.413	39.897	44.845	Up	2018-02-09	45.783	39.847	42.574	Flat	2018-02-16	46.708	40.341	44.592	Flat
64	2018-01-23	TSLA	352.79	2018-01-26	361.507	334.478	350.678	Flat	2018-02-02	363.053	326.013	349.908	Flat	2018-02-09	363.832	310.242	334.517	Flat	2018-02-16	376.528	298.187	336.37	Flat
65	2018-01-23	TWTR	22.75	2018-01-26	24.276	22.575	23.52	Flat	2018-02-02	24.702	22.261	23.355	Flat	2018-02-09	25.849	20.982	23.774	Flat	2018-02-16	26.251	21.468	24.812	Up
66	2018-01-23	TXN	120.0	2018-01-26	119.977	109.61	115.531	Flat	2018-02-02	120.154	102.505	113.984	Flat	2018-02-09	120.981	112.246	115.792	Flat	2018-02-16	124.394	108.953	119.915	Up
67	2018-01-23	VIPS	15.99	2018-01-26	16.137	13.738	15.947	Up	2018-02-02	16.636	14.004	15.488	Flat	2018-02-09	16.276	13.815	15.397	Flat	2018-02-16	15.958	8.909	11.705	Flat
68	2018-01-23	VRX	22.3	2018-01-26	23.168	21.327	22.767	Up	2018-02-02	23.755	20.74	23.019	Up	2018-02-09	23.481	18.672	21.142	Flat	2018-02-16	23.921	20.312	23.298	Up
69	2018-01-23	WB	131.73	2018-01-26	132.589	121.183	127.014	Flat	2018-02-02	130.865	117.649	123.45	Flat	2018-02-09	133.237	111.89	120.201	Flat	2018-02-16	137.166	113.328	124.491	Flat
70	2018-01-23	XLNX	75.54	2018-01-26	78.057	69.909	75.682	Up	2018-02-02	78.531	66.765	74.494	Flat	2018-02-09	79.288	66.618	74.309	Flat	2018-02-16	77.782	70.688	76.307	Up
71	2018-01-23	XNET	15.54	2018-01-26	17.795	14.917	16.987	Up	2018-02-02	18.696	13.775	15.862	Flat	2018-02-09	22.42	12.889	21.515	Up	2018-02-16	24.62	13.522	18.009	Flat
72	2018-01-23	YELP	43.57	2018-01-26	44.976	42.1	43.451	Flat	2018-02-02	45.755	41.625	42.756	Down	2018-02-09	47.441	39.358	42.891	Flat	2018-02-16	48.043	38.962	44.813	Flat
73	2018-01-23	YRD	38.78	2018-01-26	45.652	33.271	38.945	Flat	2018-02-02	45.652	33.271	38.945	Flat	2018-02-09	45.652	33.271	38.945	Flat	2018-02-16	45.652	33.271	38.945	Flat
74	2018-01-23	ZNGA	3.72	2018-01-26	3.999	3.785	3.995	Up	2018-02-02	3.969	3.73	3.829	Flat	2018-02-09	4.028	3.473	3.884	Up	2018-02-16	4.162	3.604	4.076	Up
75	2018-01-23	ZTO	16.49	2018-01-26	16.919	15.677	16.634	Up	2018-02-02	16.919	15.677	16.634	Up	2018-02-09	16.919	15.677	16.634	Up	2018-02-16	16.919	15.677	16.634	Up
