	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-06	AAPL	168.33	2017-12-15	183.066	159.553	174.581	Flat	2018-01-19	177.473	139.076	158.587	Flat
1	2017-12-06	AMBA	57.325	2017-12-15	61.12	50.868	55.557	Flat	2018-01-19	69.768	46.634	65.032	Up
2	2017-12-06	AMCN	2.0	2017-12-15	3.321	2.101	3.289	Up	2018-01-19	2.647		2.647	Flat
3	2017-12-06	AMD	9.88	2017-12-15	11.874	9.742	10.857	Flat	2018-01-19	13.128	9.738	11.869	Flat
4	2017-12-06	ATHM	57.13	2017-12-15	62.458	51.4	54.627	Down	2018-01-19	62.754	51.252	55.705	Flat
5	2017-12-06	ATVI	59.67	2017-12-15	64.84	59.199	62.461	Flat	2018-01-19	63.997	48.054	57.401	Flat
6	2017-12-06	BABA	170.165	2017-12-15	187.624	165.218	178.146	Flat	2018-01-19	188.08	131.789	162.466	Flat
7	2017-12-06	BIDU	229.19	2017-12-15	262.617	206.834	235.101	Flat	2018-01-19	259.783	196.454	233.179	Flat
8	2017-12-06	CTRP	45.3	2017-12-15	53.54	45.814	49.854	Flat	2018-01-19	52.45	44.47	46.89	Down
9	2017-12-06	FB	173.995	2017-12-15	183.36	156.519	170.4	Flat	2018-01-19	193.609	149.695	176.321	Flat
10	2017-12-06	FIT	6.645	2017-12-15	7.397	6.455	7.317	Up	2018-01-19	10.435	4.653	7.309	Flat
11	2017-12-06	GME	19.135	2017-12-15	19.777	16.518	17.653	Flat	2018-01-19	23.333	18.057	18.973	Down
12	2017-12-06	GOOG	1011.085	2017-12-15	1162.786	943.165	1062.071	Flat	2018-01-19	1089.736	768.544	986.674	Up
13	2017-12-06	GPRO	8.03	2017-12-15	10.437	7.825	9.885	Up	2018-01-19	13.055	7.35	9.714	Flat
14	2017-12-06	GRMN	61.545	2017-12-15	63.865	59.306	63.065	Up	2018-01-19	62.392	41.271	57.914	Up
15	2017-12-06	GRPN	5.76	2017-12-15	5.917	4.938	5.835	Up	2018-01-19	6.158	3.971	5.627	Up
16	2017-12-06	INTL	43.255	2017-12-15	44.844	39.955	40.04	Down	2018-01-19	43.244	33.914	41.095	Up
17	2017-12-06	JD	37.025	2017-12-15	40.227	36.619	38.253	Flat	2018-01-19	43.696	33.907	38.913	Flat
18	2017-12-06	LC	4.22	2017-12-15	5.816	4.276	5.64	Up	2018-01-19	6.833	4.02	5.626	Flat
19	2017-12-06	LSCC	5.615	2017-12-15	7.182	5.3	6.932	Up	2018-01-19	7.5	0.0	7.5	Up
20	2017-12-06	MOMO	23.355	2017-12-15	31.571	23.933	29.034	Flat	2018-01-19	34.573	23.239	32.224	Up
21	2017-12-06	MRVL	21.78	2017-12-15	23.23	21.122	22.75	Up	2018-01-19	22.07	14.771	20.056	Up
22	2017-12-06	MSFT	82.285	2017-12-15	84.425	80.665	82.532	Flat	2018-01-19	85.479	63.796	74.231	Flat
23	2017-12-06	NFLX	184.68	2017-12-15	197.027	165.759	186.969	Up	2018-01-19	203.142	131.496	165.593	Flat
24	2017-12-06	NKE	60.4	2017-12-15	60.562	55.934	58.673	Flat	2018-01-19	62.516	57.036	60.731	Up
25	2017-12-06	NQ	4.095	2017-12-15	3.965	3.714	3.926	Up	2018-01-19	4.633	2.918	4.259	Up
26	2017-12-06	NTES	316.39	2017-12-15	372.455	287.676	320.779	Flat	2018-01-19	374.399	257.945	312.983	Flat
27	2017-12-06	NVDA	187.49	2017-12-15	212.119	165.25	185.679	Flat	2018-01-19	208.498	147.692	174.845	Flat
28	2017-12-06	PSTG	17.035	2017-12-15	18.174	15.662	17.177	Flat	2018-01-19	18.416	14.9	15.671	Down
29	2017-12-06	PYPL	71.695	2017-12-15	76.304	70.668	73.897	Flat	2018-01-19	75.866	56.659	66.893	Flat
30	2017-12-06	QCOM	65.015	2017-12-15	68.812	61.164	65.955	Flat	2018-01-19	69.191	55.177	64.098	Flat
31	2017-12-06	QD	11.855	2017-12-15	14.367	11.269	12.586	Flat	2018-01-19	14.969	10.768	13.1	Flat
32	2017-12-06	QIWI	13.825	2017-12-15	17.34	14.055	15.855	Flat	2018-01-19	15.863	13.7	15.464	Up
33	2017-12-06	RACE	104.72	2017-12-15	116.716	97.588	105.089	Flat	2018-01-19	112.609	83.919	103.812	Up
34	2017-12-06	RENN	9.485	2017-12-15	10.211	9.237	10.14	Up	2018-01-19	11.564	7.724	10.98	Up
35	2017-12-06	SFUN	4.33	2017-12-15	4.648	4.183	4.481	Flat	2018-01-19	5.945	4.26	5.697	Up
36	2017-12-06	SINA	95.28	2017-12-15	122.914	89.814	106.405	Flat	2018-01-19	124.623	79.318	110.806	Up
37	2017-12-06	SNAP	14.705	2017-12-15	17.631	14.146	16.105	Flat	2018-01-19	18.06	12.722	14.529	Flat
38	2017-12-06	SQ	38.52	2017-12-15	41.221	35.436	38.027	Flat	2018-01-19	42.401	30.82	38.889	Up
39	2017-12-06	TSLA	306.25	2017-12-15	357.495	284.881	314.923	Flat	2018-01-19	367.979	223.314	280.365	Flat
40	2017-12-06	TWTR	20.9	2017-12-15	22.008	19.1	21.325	Up	2018-01-19	24.862	15.605	20.936	Flat
41	2017-12-06	VIPS	8.25	2017-12-15	9.323	8.229	9.017	Up	2018-01-19	10.569	5.043	8.742	Flat
42	2017-12-06	VRX	17.15	2017-12-15	17.066	15.431	16.79	Up	2018-01-19	20.049	12.382	16.484	Flat
43	2017-12-06	WB	99.525	2017-12-15	109.119	95.564	101.831	Flat	2018-01-19	111.21	67.714	89.551	Flat
44	2017-12-06	XLNX	68.495	2017-12-15	72.963	62.568	68.475	Flat	2018-01-19	76.202	52.869	69.186	Up
45	2017-12-06	YELP	42.525	2017-12-15	45.708	41.51	44.366	Up	2018-01-19	46.024	29.765	40.573	Flat
46	2017-12-06	ZTO	15.685	2017-12-15	18.462	15.103	17.475	Up	2018-01-19	17.535	14.248	15.467	Flat
