	Date	Symbol	TodayPrice	OpDate_0	callEst_0	putEst_0	combEst_0	Trend_0	OpDate_1	callEst_1	putEst_1	combEst_1	Trend_1
0	2017-12-18	AAPL	176.03	2018-01-19	180.887	143.058	163.959	Flat	2018-02-16	184.27	156.837	175.357	Up
1	2017-12-18	AKAO	11.2	2018-01-19	12.55	10.255	11.576	Flat	2018-02-16	17.835	10.51	15.972	Up
2	2017-12-18	AMBA	57.535	2018-01-19	68.563	49.452	65.575	Up	2018-02-16	64.872	44.905	58.658	Up
3	2017-12-18	AMCN	1.76	2018-01-19	2.55	1.7	2.388	Up	2018-02-16		0.0		Flat
4	2017-12-18	AMD	10.755	2018-01-19	12.876	10.478	12.062	Flat	2018-02-16				Flat
5	2017-12-18	APRN	4.25	2018-01-19	5.988	4.295	4.533	Down	2018-02-16				Flat
6	2017-12-18	ATHM	62.48	2018-01-19	66.927	55.421	63.519	Up	2018-02-16		0.0		Flat
7	2017-12-18	ATVI	66.64	2018-01-19	67.282	50.015	61.744	Up	2018-02-16	72.057	56.218	67.653	Up
8	2017-12-18	BA	295.83	2018-01-19	300.005	205.258	246.476	Flat	2018-02-16	299.747	266.424	290.14	Up
9	2017-12-18	BABA	173.535	2018-01-19	184.867	149.682	171.192	Flat	2018-02-16	190.895	161.202	183.305	Up
10	2017-12-18	BBY	66.385	2018-01-19	68.113	50.107	55.728	Down	2018-02-16				Flat
11	2017-12-18	BIDU	238.195	2018-01-19	256.685	206.205	239.01	Flat	2018-02-16				Flat
12	2017-12-18	CTRP	44.235	2018-01-19	49.93	43.352	45.773	Flat	2018-02-16				Flat
13	2017-12-18	DDD	10.245	2018-01-19	12.86	9.922	11.252	Flat	2018-02-16	13.119	9.517	10.493	Down
14	2017-12-18	DFS	76.08	2018-01-19	75.099	41.586	64.358	Up	2018-02-16				Flat
15	2017-12-18	DLB	62.545	2018-01-19	63.769	59.65	63.707	Up	2018-02-16	62.812	53.789	62.036	Up
16	2017-12-18	EFX	118.87	2018-01-19	125.249	94.015	109.101	Flat	2018-02-16				Flat
17	2017-12-18	FB	180.525	2018-01-19	185.689	152.998	174.698	Flat	2018-02-16	191.644	164.509	184.462	Up
18	2017-12-18	FIT	6.34	2018-01-19	8.117	4.754	6.091	Flat	2018-02-16	7.705	5.726	6.988	Flat
19	2017-12-18	FL	46.52	2018-01-19	51.816	38.689	47.262	Flat	2018-02-16	48.075	40.111	45.165	Flat
20	2017-12-18	GLID		2018-01-19	0.0	0.0	0.0	Flat	2018-02-16	0.0	0.0	0.0	Flat
21	2017-12-18	GLUU	4.16	2018-01-19	4.459	3.229	4.16	Up	2018-02-16	4.824	3.23	4.306	Up
22	2017-12-18	GME	18.575	2018-01-19	22.336	17.827	18.922	Down	2018-02-16				Flat
23	2017-12-18	GOOG	1070.245	2018-01-19	1113.411	859.976	1041.156	Up	2018-02-16	1133.983	1010.016	1106.664	Up
24	2017-12-18	GPRO	8.085	2018-01-19	12.008	6.804	8.625	Flat	2018-02-16				Flat
25	2017-12-18	GRMN	58.71	2018-01-19	60.95	45.46	56.115	Up	2018-02-16				Flat
26	2017-12-18	GRPN	5.305	2018-01-19	5.926	4.064	5.563	Up	2018-02-16	6.174	4.67	4.757	Down
27	2017-12-18	GRUB	73.035	2018-01-19	73.263	49.23	72.686	Up	2018-02-16				Flat
28	2017-12-18	INTL	42.35	2018-01-19	44.118	31.635	40.68	Up	2018-02-16	46.261	35.242	43.833	Up
29	2017-12-18	JD	41.725	2018-01-19	42.347	36.703	39.996	Flat	2018-02-16				Flat
